Orbiter1.MoonInertial.X   Orbiter1.MoonInertial.Y   Orbiter1.MoonInertial.Z   Orbiter2.MoonInertial.X   Orbiter2.MoonInertial.Y   Orbiter2.MoonInertial.Z   Orbiter3.MoonInertial.X   Orbiter3.MoonInertial.Y   Orbiter3.MoonInertial.Z   Orbiter4.MoonInertial.X   Orbiter4.MoonInertial.Y   Orbiter4.MoonInertial.Z   Orbiter5.MoonInertial.X   Orbiter5.MoonInertial.Y   Orbiter5.MoonInertial.Z   Orbiter6.MoonInertial.X   Orbiter6.MoonInertial.Y   Orbiter6.MoonInertial.Z   
-2925.034586300171        5002.56020528666          4197.393278148724         -4.376976816929528        -6040.661135357339        -5068.478782385384        4994.235661520128         -4569.061316010426        -3833.647211641481        5001.796794986614         2924.566250626172         -4197.090016748378        -6028.180755318346        -2.841116597119253        5058.449189015722         -4573.209089869255        -4995.452669031743        3837.372709320654         
-2971.724771762965        4987.249661965587         4184.537686429045         41.74563136826328         -6040.593689014087        -5068.41396847344         5028.955044332062         -4545.106073730509        -3813.538082376908        4986.459169769892         2971.242113186803         -4184.222388623515        -6028.0506549071          -48.98408870928688        5058.346380788367         -4549.245145039051        -5030.165673035372        3817.263756206725         
-3018.271873859514        4971.699284506612         4171.48071781898          87.86685118428431         -6040.309135515476        -5068.166840236721        5063.485739816737         -4520.980646118696        -3793.2860278757          4970.881202021366         3017.774725541705         -4171.153089087224        -6027.702124810778        -95.12504362425534        5058.060360602161         -4525.110726517247        -5064.690322641749        3797.011713959859         
-3064.67371277124         4955.909925584565         4158.223088441417         133.9850214149337         -6039.807485815603        -5067.737407012464        5097.826336987244         -4496.685835268872        -3772.89172192695         4955.063742578888         3064.161909220275         -4157.882830843679        -6027.135174817493        -141.2623116935138        5057.59113541487          -4500.806634241788        -5099.025211195869        3776.617252856377         
-3110.928118563388        4939.882450236066         4144.765524804679         180.0984809279616         -6039.088757537305        -5067.12568374371         5131.975429532758         -4472.222449919209        -3752.355843904807        4939.0076546567           3110.401495557511         -4144.412336982525        -6026.349821419528        -187.3942233467242        5056.938717805722         -4476.333674807451        -5133.168936652946        3756.081048763212         
-3157.032931317459        4923.617735779029         4131.108763735159         226.205568708916          -6038.15297497256         -5066.331690979248        5165.931615867608         -4447.591305447568        -3731.679078764311        4922.713813766837         3156.491325825802         -4130.742340913013        -6025.346087813072        -233.5191091244924        5056.103125974943         -4451.692661462352        -5167.120101627603        3735.403783134854         
-3202.98600126263         4907.116671731521         4117.253552308975         272.3046238949464         -6037.000169082137        -5065.355454873643        5199.69349918043          -4422.793223866785        -3710.862117037439        4906.183107639576         3202.429251364898         -4116.873586297297        -6024.124003898018        -279.6352997107897        5055.084383743786         -4426.884414104177        -5200.877313443227        3714.586143010471         
-3248.785188905487        4890.38015972951          4103.200647783116         318.3939858086378         -6035.630377495603        -5064.197007187118        5233.259687483689         -4397.829033819551        -3689.905654828879        4889.416436142885         3248.213133711251         -4102.806826983084        -6022.683606277613        -325.7411259655491        5053.882520554471         -4401.90975927643         -5234.439184181392        3693.628821010556         
-3294.42836515863         4873.409113443864         4088.950817525591         364.4719939918868         -6034.04364451149         -5062.856385285646        5266.6287936632           -4372.699570573342        -3668.810393811698        4872.414711201127         3293.840844725317         -4088.542826935533        -6021.02493825843         -371.8349189574365        5052.497571469954         -4376.769530164267        -5267.8043307318          3672.532515333762         
-3339.913411467816        4856.204458496301         4074.504838944791         410.5369882398227         -6032.240021097066        -5061.333632140857        5299.799435528068         -4347.405676015187        -3647.57704122283         4855.178856712795         3339.310266718152         -4074.082360168162        -6019.14804985006         -417.9150099963299        5050.929577174014         -4351.464566590425        -5300.971374842396        3651.297929753462         
-3385.238219937644        4838.767132374574         4059.863499418338         456.5873086345673         -6030.219564888568        -5059.6287963301          5332.770235860749         -4321.948198645958        -3626.206309858506        4837.709808467334         3384.61929257639          -4059.426210673322        -6017.052997765088        -463.9797306658584        5049.178583971137         -4325.995715010838        -5333.938943169487        3629.925773614086         
-3430.400693455944        4821.098084346682         4045.027596221014         502.6212955793162         -6027.982340190909        -5057.741932036384        5365.539822467312         -4296.327993575076        -3604.698918069451        4820.008514061235         3429.765825885639         -4044.575172351819        -6014.739845419012        -510.0274128562305        5047.24464378666          -4300.36382851009         -5366.70566732873         3608.416761827422         
-3475.398745816652        4803.198275374249         4029.997936451924         548.6372898321133         -6025.52841797797         -5055.673099048523        5398.106828228018         -4270.5459225144          -3583.055589756113        4802.075932813124         3474.747781053185         -4029.530048941902        -6012.208662930119        -556.0563887967146        5045.127814166684         -4274.569766796791        -5399.27018394554         3586.771614868863         
