Orbiter1.MoonInertial.X   Orbiter1.MoonInertial.Y   Orbiter1.MoonInertial.Z   Orbiter2.MoonInertial.X   Orbiter2.MoonInertial.Y   Orbiter2.MoonInertial.Z   Orbiter3.MoonInertial.X   Orbiter3.MoonInertial.Y   Orbiter3.MoonInertial.Z   Orbiter4.MoonInertial.X   Orbiter4.MoonInertial.Y   Orbiter4.MoonInertial.Z   
-4801.410423699839        -736.5586456142482        -1101.190665704227        1969.157033404234         -5556.312915043149        -8298.262845311023        4802.638967293489         736.3335204736795         -1100.539671645471        -1968.794830419996        5554.699196681613         -8297.136530682939        
-4822.745694707613        -771.3198724474641        -1153.127795014007        1993.894913686076         -5549.314494389575        -8287.76578476149         4824.003820234328         771.0922769131721         -1152.473927141778        -1993.523049951647        5547.658646749973         -8286.609121129353        
-4843.407263195026        -805.9733891904471        -1204.903871983523        2018.599440920269         -5542.223446931341        -8277.129831090046        4844.695225717514         805.7433297843672         -1204.247338544315        -2018.217780432227        5540.524928165774         -8275.942383503891        
-4863.407132168184        -840.5168357087532        -1256.515369046509        2043.270123580907         -5535.03968113265         -8266.354848717281        4864.725184258597         840.2843175476883         -1255.856377834745        -2042.878529747046        5533.297949396714         -8265.136180658184        
-4882.757038923635        -874.947996495699         -1307.958974704699        2067.906467584486         -5527.7631041602          -8255.440700147068        4884.105430667551         874.7130232532509         -1307.297733010928        -2067.504803205258        5525.977617610246         -8254.190373506746        
-4901.468460528384        -909.2647931062966        -1359.231582223496        2092.50797624547          -5520.393621878349        -8244.38724595934         4902.847439530306         909.027366975497          -1358.568296783284        -2092.096103494914        5518.563838668517         -8243.104821019602        
-4919.552619323629        -943.4652769916574        -1410.330278926413        2117.074150231259         -5512.931138843996        -8233.19434480276         4920.962430713771         943.2253986488795         -1409.665155870287        -2116.651930637468        5511.056517123478         -8231.879380214727        
-4937.020488432958        -977.5476227133186        -1461.252336056612        2141.604487516684         -5505.375558301457        -8221.861853387352        4938.461374875304         977.3052912832354         -1460.585580860876        -2141.171781941797        5503.455556211586         -8220.513906150358        
-4953.882797258586        -1011.510121516709        -1511.995199175319        2166.098483337933         -5497.726782177517        -8210.389626476885        4955.354998960189         1011.265334538068         -1511.327016614145        -2165.655151957646        5495.760857848567         -8209.008251917461        
-4970.150036951163        -1045.351175244548        -1562.556479068502        2190.555630145915         -5489.984711075958        -8198.777516881266        4971.65379167255          1045.103928637458         -1561.887073166814        -2190.101532428511        5487.972322624293         -8197.362268631696        
-4985.832465840445        -1079.069290572079        -1612.933943134063        2214.975417559021         -5482.149244272441        -8187.025375448808        4987.36800890704          1078.81957860617          -1612.263517121726        -2214.510412243893        5480.089849797194         -8185.575805425673        
-5000.940114815909        -1112.663073547126        -1663.125507224177        2239.357332315427         -5474.220279709203        -8175.13305105851         5002.507679130431         1112.4108888107           -1662.454263491352        -2238.881277391032        5472.113337289193         -8173.648709440808        
-5015.482792647977        -1146.131224417419        -1713.129227917962        2263.700858224605         -5466.197713989532        -8163.100390611973        5017.082608703757         1145.876557788171         -1712.457367971365        -2263.213610906038        5464.042681679828         -8161.580825819285        
-5029.47009124163         -1179.472532731073        -1762.943295201112        2288.005476118444         -5458.081442372408        -8150.927239025536        5031.10238713662          1179.215373347572         -1762.271019621694        -2287.506892824298        5455.877778201015         -8149.371997695882        
-5042.911390815556        -1212.685872694594        -1812.566025530657        2312.270663801552         -5449.871358766803        -8138.613439222157        5044.57639226719          1212.426207928744         -1811.893533932336        -2311.760600130408        5447.618520731281         -8137.022066189616        
-5055.815865001132        -1245.770198774233        -1861.995855264075        2336.495896001084         -5441.567355726205        -8126.158832123154        5057.51379536184          1245.508014205494         -1861.323346253514        -2335.974206707353        5439.264801790239         -8124.530870395247        
-5068.192485856431        -1278.724541528558        -1911.231334432523        2360.680644315842         -5433.169324443035        -8113.563256639987        5069.923566129655         1278.459820918506         -1910.559005570365        -2360.14718328508         5430.816512532649         -8111.898247375037        
-5080.050028791084        -1311.548003658361        -1960.271120840305        2384.824377164739         -5424.677154742705        -8100.826549665799        5081.814477647917         1311.280728926882         -1959.599168603163        -2384.278997388348        5422.273542742711         -8099.124032149877        
-5091.397077399059        -1344.239756263443        -2009.113974471984        2408.926559734566         -5416.090735077858        -8087.948546067026        5093.195111195309         1343.96990746574          -2008.442594215914        -2408.369113284018        5413.635780828248         -8086.208057690761        
-5102.242028196575        -1376.79903529404         -2057.758752191381        2432.986653927117         -5407.409952522779        -8074.929078674817        5104.073860990291         1376.526590598689         -2057.088138116233        -2432.416991927486        5404.903113814653         -8073.150154910021        
