Khon5.A1ModJulian         Khon5.CRTBP.X             Khon5.CRTBP.Y             Khon5.CRTBP.Z             Khon5.CRTBP.VX            Khon5.CRTBP.VY            Khon5.CRTBP.VZ            
31445.18180399511         -133582.0259200197        71949.77137509183         48325.52185131778         -0.4011425557871505       0.2401054538931359        0.1887088694705016        
31445.21305399511         -134671.8781548177        72602.05956002165         48831.51979699227         -0.4061630748917425       0.2430684635916774        0.1861057553599024        
31445.24430399511         -135775.3482556246        73262.37570346672         49330.42749566225         -0.4112299630358889       0.2460521155198362        0.1834564463697251        
31445.27555399511         -136892.5622309771        73930.77421759014         49822.11940483568         -0.4163438252332265       0.2490554285840034        0.1807603316786484        
31445.30680399511         -138023.6477503857        74607.3068100753          50306.46831515363         -0.421505286825792        0.2520773801690929        0.1780167873706521        
31445.33805399511         -139168.7341994472        75292.02237073424         50783.34531508449         -0.4267149934923895       0.2551169047246701        0.1752251764741941        
31445.36930399511         -140327.9527343181        75984.96685239286         51252.61975573267         -0.4319736112270739       0.2581728922974443        0.1723848490083214        
31445.40055399511         -141501.4363367099        76686.18314957057         51714.15921578271         -0.4372818262897227       0.2612441870026372        0.1694951420368285        
31445.43180399511         -142689.3198687199        77395.71097293883         52167.82946660119         -0.4426403451245701       0.2643295854353678        0.1665553797316448        
31445.46305399511         -143891.7401267524        78113.58671760162         52613.49443752396         -0.4480498942422014       0.2674278350234962        0.1635648734467322        
31445.49430399511         -145108.8358957096        78839.84332865517         53051.01618135796         -0.4535112200665804       0.2705376323141338        0.1605229218038623        
31445.52555399511         -146340.7480027286        79574.510162019           53480.25484013271         -0.4590250887423383       0.2736576211950356        0.1574288107917499        
31445.55680399511         -147587.6193696784        80317.61283859539         53901.06861113862         -0.4645922858971481       0.2767863910524014        0.154281813880117         
31445.58805399511         -148849.5950656121        81069.17309514823         54313.31371329544         -0.4702136163602579       0.2799224748570484        0.1510811921503799        
31445.61930399511         -150126.8223584018        81829.20862990576         54716.84435389773         -0.4758899038316747       0.2830643471802881        0.1478261944447666        
31445.65055399511         -151419.4507647325        82597.73294095529         55111.51269578993         -0.4816219904960283       0.2862104221412102        0.1445160575358009        
31445.68180399511         -152727.6320996507        83374.75516075687         55497.16882502849         -0.4874107365816004       0.2893590512771388        0.1411500063182189        
31445.71305399511         -154051.5205248508        84160.27988479016         55873.66071909499         -0.4932570198581328       0.2925085213388101        0.1377272540255298        
31445.74430399511         -155391.2725948221        84954.30699241909         56240.83421572944         -0.4991617350665573       0.2956570520122481        0.1342470024735777        
31445.77555399511         -156747.0473021326        85756.83146342148         56598.5329824606          -0.5051257932806517       0.2988027935586011        0.1307084423336267        
31445.80680399511         -158119.0061204233        86567.84318689044         56946.59848691589         -0.5111501211914099       0.3019438243766284        0.1271107534376542        
31445.83805399511         -159507.3130458375        87387.32676457681         57284.8699680025          -0.5172356603117518       0.3050781484818557        0.1234531051187157        
31445.86930399511         -160912.1346353887        88215.26130543594         57613.18440805778         -0.5233833660915012       0.3082036929076192        0.1197346565894439        
31445.90055399511         -162333.6400435308        89051.6202147392          57931.3765060766          -0.5295942069414356       0.3113183050193944        0.1159545573619276        
31445.93180399511         -163772.0010559707        89896.37097580492         58239.27865213204         -0.5358691631574822       0.3144197497450456        0.1121119477124451        
31445.96305399511         -165227.3921196933        90749.47492247805         58536.72090311514         -0.5422092257355315       0.3175057067242082        0.1082059591947405        
31445.99430399511         -166699.990370369         91610.88700546377         58823.53095993029         -0.5486153950743267       0.3205737673689163        0.1042357152057667        
31446.02555399511         -168189.9756561088        92480.55555059183         59099.5341462935          -0.5550886795561594       0.323621431838953         0.100200331608078         
31446.05680399511         -169697.5305564499        93358.42200717321         59364.55338929227         -0.5616300939944154       0.3266461059360917        0.0960989174133062        
31446.08805399511         -171222.8403977216        94244.42068949014         59618.40920187846         -0.5682406579441961       0.3296450979099722        0.09193057553143677       
31446.11930399511         -172766.0932636613        95138.47850953139         59860.91966747831         -0.5749213938642062       0.3326156151802765        0.08769440359089277       
31446.15055399511         -174327.4800000756        96040.51469917098         60091.90042691819         -0.5816733251173837       0.3355547609807058        0.08338949483473519       
31446.18180399511         -175907.1942146523        96950.44052477877         60311.16466787868         -0.5884974738050797       0.3384595309185383        0.07901493909861061       
31446.21305399511         -177505.4322706978        97868.15899241657         60518.52311710607         -0.5953948584212915       0.3413268094560679        0.07456982387640859       
31446.24430399511         -179122.3932734815        98793.56454187197         60713.78403562661         -0.602366491312703        0.3441533663212644        0.07005323547994388       
31446.27555399511         -180758.279050339         99726.54273264125         60896.75321722548         -0.6094133759380762       0.3469358528424983        0.0654642602993362        
31446.30680399511         -182413.2941225508        100666.9699188876         61067.23399047313         -0.616536503909547        0.3496707982192765        0.06080198617114176       
31446.33805399511         -184087.6456694753        101614.7129152622         61225.0272245985          -0.6237368518061498       0.3523546057285815        0.0560655038616779        
31446.36930399511         -185781.5434828294        102569.6286507203         61369.93133953182         -0.631015377740766        0.3549835488809148        0.05125390867339079       
31446.40055399511         -187495.1999121842        103531.563813414          61501.74232045915         -0.6383730176718012       0.3575537675240747        0.04636630218252576       
31446.43180399511         -189228.8298001485        104500.3544849888         61620.25373725634         -0.6458106814417696       0.3600612639073959        0.04140179411679194       
31446.46305399511         -190982.6504056148        105475.8257627349         61725.2567691904          -0.6533292485241782       0.3625018987208776        0.03635950438214541       
31446.49430399511         -192756.8813159641        106457.7913725007         61816.54023530609         -0.6609295634680724       0.3648713871111617        0.03123856524825856       
31446.52555399511         -194551.7443465531        107446.0532708176         61893.89063093779         -0.6686124310205888       0.3671652946913929        0.02603812370269264       
31446.55680399511         -196367.4634256993        108440.4012348198         61957.09217081748         -0.6763786109071739       0.3693790335641293        0.02075734398423845       
31446.58805399511         -198204.2644660677        109440.6124430585         62005.92683927591         -0.6842288122576757       0.3715078583633186        0.01539541030634062       
31446.61930399511         -200062.3752199172        110446.451044726          62040.17444806694         -0.6921636876548112       0.3735468623418314        0.009951529781963328      
31446.65055399511         -201942.025118352         111457.6677193279         62059.61270237314         -0.7001838267901748       0.3754909735182243        0.004424935561689075      
31446.68180399511         -203843.4450918805        112473.9992245164         62064.01727558636         -0.7082897497034604       0.3773349509140664        -0.001185109802742612     
31446.71305399511         -205766.8673730469        113495.1679353019         62053.16189348763         -0.716481899591875        0.3790733808962951        -0.006879310756847626     
31446.74430399511         -207712.5252790539        114520.8813735445         62026.81842848717         -0.7247606351674187       0.3807006736571066        -0.0126583348907949       
31446.77555399511         -209680.6529721841        115550.8317268169         61984.75700462003         -0.7331262225395827       0.382211059867309         -0.01852280882248325      
31446.80680399511         -211671.4851986825        116584.6953599945         61926.74611402946         -0.7415788266106087       0.3835985875258656        -0.02447331380271935      
31446.83805399511         -213685.2570030956        117622.1323177601         61852.55274570663         -0.7501185019590298       0.3848571190519101        -0.03051038102868772      
31446.86930399511         -215722.2034179288        118662.7858204924         61761.94252729307         -0.7587451831971911       0.385980328652752         -0.03663448665175356      
31446.90055399511         -217782.5591254626        119706.2817520392         61654.67988079098         -0.7674586747796439       0.3869617000219674        -0.04284604646556561      
31446.93180399511         -219866.5580922588        120752.2281430637         61530.52819306191         -0.776258640252307        0.3877945244045551        -0.04914541026045965      
31446.96305399511         -221974.433173877         121800.2146497031         61389.25000203538         -0.7851445909240391       0.388471899087165         -0.05553285583030376      
31446.99430399511         -224106.415687216         122849.8120275467         61230.60719958273         -0.7941158739438363       0.388986726376446         -0.06200858261820827      
31447.02555399511         -226262.7349509516        123900.5716049608         61054.36125205031         -0.8031716597785676       0.3893317131155206        -0.06857270498796039      
31447.05680399511         -228443.617790677         124952.0247550938         60860.27343947853         -0.812310929076534        0.3894993708155379        -0.07522524510865863      
31447.08805399511         -230649.2880084188        126003.6823699369         60648.10511456832         -0.8215324589146901       0.3894820164666117        -0.08196612544083701      
31447.11930399511         -232879.9658130446        127055.0343362689         60417.61798248464         -0.8308348084210782       0.38927177411601          -0.08879516081342725      
31447.15055399511         -235135.8672120352        128105.5490181704         60168.57440261546         -0.8402163037801831       0.3888605772838841        -0.09571205008220954      
31447.18180399511         -237417.203361952         129154.6727472681         59900.73771342649         -0.8496750226237914       0.3882401723106168        -0.102716367362014        
31447.21305399511         -239724.1798748913        130201.8293222537         59613.87258157128         -0.8592087778151904       0.3874021227360878        -0.1098075528268584       
31447.24430399511         -242056.9960815252        131246.4195229804         59307.74537642844         -0.8688151006503826       0.3863378147973907        -0.1169849030745034       
31447.27555399511         -244415.8442473163        132287.8206402929         58982.12457124387         -0.8784912234945759       0.3850384641610847        -0.1242475610545956       
31447.30680399511         -246800.908741845         133325.3860265354         58636.7811720539          -0.8882340618896791       0.3834951239920774        -0.1315945055626995       
31447.33805399511         -249212.3651579491        134358.444668602          58271.48917555452         -0.8980401961673744       0.3816986944862929        -0.139024540306127        
31447.36930399511         -251650.3793818171        135386.3007900101         57886.02605706028         -0.9079058526244451       0.3796399339732499        -0.1465362825515995       
31447.40055399511         -254115.1066109964        136408.2334845175         57480.17328966287         -0.917826884315093        0.3773094717248727        -0.154128151369466        
31447.43180399511         -256606.6903208504        137423.4963874334         57053.71689565362         -0.9277987515363371       0.3746978225902368        -0.1617983554944872       
31447.46305399511         -259125.2611767585        138431.3173879596         56606.44803121091         -0.9378165020856841       0.3717954035997213        -0.1695448808291151       
31447.49430399511         -261670.935894062         139430.8983902636         56138.16360527603         -0.9478747513964845       0.3685925526569219        -0.1773654776217985       
31447.52555399511         -264243.8160435819        140421.4151273453         55648.6669334425          -0.9579676626589804       0.365079549464569         -0.1852576473601367       
31447.55680399511         -266843.9868043538        141402.017035184          55137.76842756619         -0.9680889270607176       0.3612466388087877        -0.1932186294267262       
31447.58805399511         -269471.5156620567        142371.8271920705         54605.28632166309         -0.9782317442876566       0.3570840563456309        -0.2012453875743086       
31447.61930399511         -272126.4510564804        143329.9423319983         54051.04743449474         -0.9883888034572681       0.3525820570021294        -0.2093345962863438       
31447.65055399511         -274808.8209783114        144275.4329383799         53474.88796905105         -0.9985522646644678       0.3477309461196271        -0.2174826270993694       
31447.68180399511         -277518.631515968         145207.3434248273         52876.65434891755         -1.008713741341282        0.3425211134590342        -0.2256855349744896       
31447.71305399511         -280255.8653574663        146124.6924126683         52256.20409126411         -1.018864283660714        0.3369430701529879        -0.2339390448169697       
31447.74430399511         -283020.4802483663        147026.4731117576         51613.40671590728         -1.02899436322465         0.330987488703858         -0.2422385382551826       
31447.77555399511         -285812.4074112108        147911.6538139936         50948.14468958268         -1.039093859305721        0.3246452460854063        -0.2505790408029364       
31447.80680399511         -288631.5499288919        148779.1785065955         50260.31440420884         -1.049152046924901        0.3179074700077792        -0.2589552095424208       
31447.83805399511         -291477.7810999934        149627.9676154455         49549.82718753731         -1.059157587078121        0.3107655883490819        -0.267361321478496        
31447.86930399511         -294350.9427701986        150456.9188856654         48816.61034415755         -1.069098519433019        0.3032113817574877        -0.2757912627286087       
31447.90055399511         -297250.8436485226        151264.9084089171         48060.60822436335         -1.078962257843186        0.295237039369221         -0.2842385187260846       
31447.93180399511         -300177.2576142637        152050.7918044962         47281.78331789006         -1.088735589034399        0.2868352175732808        -0.292696165627619        
31447.96305399511         -303129.9220264842        152813.4055638237         46480.11736900009         -1.098404674840558        0.2779991016778555        -0.3011568631281973       
31447.99430399511         -306108.5360439167        153551.56856472           45655.61250882885         -1.107955058365718        0.2687224703167604        -0.3096128488980854       
31448.02555399511         -309112.758968083         154264.0837634293         44808.29240031052         -1.117371674461605        0.2589997623557344        -0.3180559348665579       
31448.05680399511         -312142.2086195603        154949.7400696864         43938.20339038507         -1.126638864902323        0.2488261460263261        -0.3264775055852567       
31448.08805399511         -315196.4597633923        155607.3144117237         43045.41566354974         -1.13574039864156         0.2381975899198547        -0.3348685189100658       
31448.11930399511         -318275.042595625         156235.5739946346         42130.02439016898         -1.144659497515434        0.2271109354418095        -0.3432195092436433       
31448.15055399511         -321377.4413078417        156833.2787561431         41192.15086230147         -1.153378867741093        0.2155639702325183        -0.351520593580784        
31448.18180399511         -324503.0927435004        157399.184020739          40231.9436091535          -1.161880737525911        0.2035555020162439        -0.3597614805950858       
31448.21305399511         -327651.3851658171        157932.0433536435         39249.57948363441         -1.170146901072836        0.1910854322350626        -0.3679314829974234       
31448.24430399511         -330821.6571525063        158430.6116122048         38245.2647108815          -1.178158769211789        0.1781548287876873        -0.3760195333840445       
31448.27555399511         -334013.1966372448        158893.6481919075         37219.23588905927         -1.185897426835642        0.1647659970974478        -0.3840142037741864       
31448.30680399511         -337225.2401140777        159319.9204606294         36171.76093222678         -1.193343697245636        0.1509225486961236        -0.391903729013605        
31448.33805399511         -340456.9720263806        159708.2073741767         35103.13994462929         -1.200478213439447        0.1366294664150254        -0.3996760341909777       
31448.36930399511         -343707.5243568867        160057.3032619841         34013.70601542054         -1.207281496279283        0.1218931652576444        -0.4073187661785546       
31448.40055399511         -346975.9764378899        160366.0217702457         32903.82592257673         -1.213734039382517        0.1067215479664376        -0.4148193293666192       
31448.43180399511         -350261.3550001755        160633.1999469407         31773.90073463743         -1.219816400468978        0.09112405426618908       -0.4221649256133462       
31448.46305399511         -353562.6344754171        160857.7024498053         30624.36629892365         -1.225509298780713        0.07511170277164037       -0.4293425983777189       
31448.49430399511         -356878.737570724         161038.4258567068         29455.69360504784         -1.230793718072883        0.05869712451218667       -0.4363392809437854       
31448.52555399511         -360208.5361272043        161174.3030539118         28268.38901286546         -1.235651014542493        0.04189458708328231       -0.4431418485802877       
31448.55680399511         -363550.8522766603        161264.3076759461         27062.99433452932         -1.240063028944432        0.02472000844559219       -0.4497371744115075       
31448.58805399511         -366904.4599041682        161307.458567508          25840.08676100841         -1.244012201995251        0.007190959483783566      -0.4561121887041388       
31448.61930399511         -370268.086427069         161302.8242363796         24600.27862432843         -1.247481692074168        -0.01067334551545374      -0.462253941202409        
31448.65055399511         -373640.4148927028        161249.5272634062         23344.21698788126         -1.250455494090181        -0.02885207116117283      -0.4681496660711173       
31448.68180399511         -377020.0863981845        161146.748634415          22072.5830584373          -1.252918558290783        -0.04732279662494188      -0.473786848935401        
31448.71305399511         -380405.7028279236        160993.7319571997         20786.09141496486         -1.254856907696761        -0.06606156508664762      -0.4791532954387397       
31448.74430399511         -383795.8299063002        160789.7875261772         19485.48905100892         -1.256257752777129        -0.08504294723417116      -0.4842372006789368       
31448.77555399511         -387189.0005538801        160534.2961964968         18171.55422918515         -1.257109601927807        -0.1042401188623403       -0.4890272188274757       
31448.80680399511         -390583.7185346157        160226.7130297467         16845.0951482829          -1.257402366293441        -0.1236249524312478       -0.4935125321927614       
31448.83805399511         -393978.4623775301        159866.5706739679         15506.94842551653         -1.2571274574734          -0.1431681222264809       -0.4976829189540488       
31448.86930399511         -397371.6895495009        159453.482442064          14157.97739858244         -1.256277876685417        -0.1628392225180733       -0.5015288187720518       
31448.90055399511         -400761.8408571962        158987.1450544618         12799.07025433592         -1.254848294020067        -0.1826068979278961       -0.50504139547563         
31448.93180399511         -404147.3450472839        158467.3410144913         11431.13799305482         -1.252835116513117        -0.2024389849553452       -0.5082125960326155       
31448.96305399511         -407526.6235749144        157893.9405878652         10055.11223936579         -1.250236543882946        -0.2223026634310434       -0.5110352050374165       
31448.99430399511         -410898.0955034224        157266.9033616025         8671.942912930099         -1.247052610933325        -0.2421646164431455       -0.5135028939886785       
31449.02555399511         -414260.1825010381        156586.2793613305         7282.59577387412          -1.243285215793783        -0.2619911971469955       -0.5156102646866999       
31449.05680399511         -417611.3138932633        155852.2097109691         5888.04985966815          -1.238938133372296        -0.2817486006844125       -0.5173528861517041       
31449.08805399511         -420949.9317311198        155064.9268234398         4489.29483166003          -1.234017013609259        -0.3014030393456033       -0.5187273245491631       
31449.11930399511         -424274.4958346625        154224.7541160964         3087.328250731116         -1.2285293643506          -0.3209209190266489       -0.5197311657053548       
31449.15055399511         -427583.4887680688        153332.105250535          1683.152802523284         -1.222484518898942        -0.3402690149715895       -0.5203630299031268       
31449.18180399511         -430875.4207081883        152387.4829007895         277.7734933718966         -1.215893588533267        -0.3594146448231468       -0.5206225787618441       
31449.21305399511         -434148.8341643028        151391.4770603529         -1127.805161551922        -1.208769400528813        -0.3783258370040676       -0.520510514123992        
31449.24430399511         -437402.3085126475        150344.7629027506         -2532.581936337767        -1.201126422426653        -0.3969714925572283       -0.5200285689909483       
31449.27555399511         -440634.4643075275        149248.0982164242         -3935.56165739549         -1.19298067351713         -0.4153215386555316       -0.5191794906690779       
31449.30680399511         -443843.9673388742        148102.3204377887         -5335.757910792978        -1.184349624678389        -0.4333470721779          -0.5179670164015805       
31449.33805399511         -447029.5324043898        146908.3433119289         -6732.195674076793        -1.175252087881738        -0.45102049188674         -0.5163958418687667       
31449.36930399511         -450189.9267710154        145667.1532132379         -8123.913853948747        -1.165708096802579        -0.4683156179649877       -0.514471583037089        
31449.40055399511         -453323.9733044588        144379.8051612684         -9509.9677125866          -1.155738780075666        -0.4852077978910814       -0.5122007319232523       
31449.43180399511         -456430.5532470021        143047.4185706644         -10889.43116702761        -1.145366228808125        -0.5016739978431304       -0.5095906069122974       
31449.46305399511         -459508.6086330692        141671.1727739008         -12261.3989478398         -1.134613359985589        -0.5176928791007012       -0.5066492983264754       
31449.49430399511         -462557.1443316083        140252.3023586691         -13624.98860524906        -1.123503777419971        -0.5332448591178456       -0.5033856099842353       
31449.52555399511         -465575.2297115379        138792.0923611767         -14979.34235292472        -1.1120616318502          -0.5483121571986487       -0.4998089975154104       
31449.55680399511         -468561.9999307438        137291.8733564083         -16323.62874171433        -1.100311481747198        -0.5628788249327892       -0.495929504209955        
31449.58805399511         -471516.6568505324        135753.0164871147         -17657.04415771519        -1.088278156297215        -0.576930761740059        -0.4917576951739479       
31449.61930399511         -474438.4695859517        134176.9284696062         -18978.81414113833        -1.075986621914959        -0.5904557161004154       -0.487304590549023        
31449.65055399511         -477326.7747012033        132565.0466151187         -20288.19452442449        -1.063461853525966        -0.603443273181157        -0.4825815985213149       
31449.68180399511         -480180.9760652048        130918.8339019897         -21584.47238997892        -1.050728711708704        -0.6158848297387842       -0.4776004488048925       
31449.71305399511         -483000.5443850593        129239.7741312528         -22866.96684967492        -1.037811826635596        -0.6277735572924894       -0.4723731272343468       
31449.74430399511         -485785.0164349776        127529.3671971348         -24135.02964991337        -1.024735489605403        -0.6391043546403334       -0.4669118120435085       
31449.77555399511         -488533.9940045724        125789.1244979993         -25388.04560749937        -1.011523552784223        -0.649873790889635        -0.4612288123440627       
31449.80680399511         -491247.1425874541        124020.5645130099         -26625.43288289351        -0.998199337632694        -0.6600800401807709       -0.4553365092510177       
31449.83805399511         -493924.1898348044        122225.2085647988         -27846.64309851141        -0.984785552335535        -0.6697228093211609       -0.4492473000333036       
31449.86930399511         -496564.9237982584        120404.5767858371         -29051.16131067122        -0.9713042184099249       -0.6788032595337909       -0.442973545598821        
31449.90055399511         -499169.1909876742        118560.1843021987         -30238.50584453417        -0.9577766065314774       -0.6873239235073725       -0.4365275215555796       
31449.93180399511         -501736.894266817         116693.537647341          -31408.22800194513        -0.9442231815064259       -0.6952886188746354       -0.4299213730253465       
31449.96305399511         -504267.9906137952        114806.1314120851         -32559.91165247359        -0.9306635561912007       -0.702702359220549        -0.4231670733245468       
31449.99430399511         -506762.4887682626        112899.4451375659         -33693.17271818656        -0.9171164540849445       -0.7095712636227174       -0.4162763865699121       
31450.02555399511         -509220.4467889341        110974.9404533433         -34807.65856276805        -0.9035996802294028       -0.7159024656672877       -0.4092608342141121       
31450.05680399511         -511641.9695438239        109034.0584603537         -35903.04729554962        -0.8901300999841475       -0.7217040227997511       -0.4021316654698237       
31450.08805399511         -514027.2061521654        107078.2173584008         -36979.0470008479         -0.8767236252043361       -0.7269848267655121       -0.394899831539629        
31450.11930399511         -516376.347399526         105108.8103120938         -38035.39490273327        -0.8633952072886185       -0.7317545158352647       -0.3875759635338324       
31450.15055399511         -518689.6231422619        103127.2035512594         -39071.85647499296        -0.8501588365580203       -0.7360233893909305       -0.3801703539287445       
31450.18180399511         -520967.2997182161        101134.7346982179         -40088.22450562182        -0.8370275473992329       -0.7398023253771435       -0.3726929413939449       
31450.21305399511         -523209.6773789581        99132.71131298353         -41084.31812468317        -0.8240134285997222       -0.7431027010380775       -0.3651532987983126       
31450.24430399511         -525417.0877552747        97122.40964888022         -42059.98180384989        -0.8111276383172762       -0.7459363172629092       -0.3575606241907328       
31450.27555399511         -527589.891369727         95105.07360601888         -43015.08433537025        -0.7983804231160582       -0.7483153268156508       -0.3499237345420674       
31450.30680399511         -529728.475204983         93081.91387371224         -43949.51779761966        -0.785781140539467        -0.7502521666271833       -0.3422510620296513       
31450.33805399511         -531833.2503373843        91054.10724993888         -44863.19651380571        -0.773338284699741        -0.7517594942804442       -0.3345506526438632       
31450.36930399511         -533904.6496430306        89022.79612668831         -45756.05600979849        -0.7610595143955134       -0.7528501287559495       -0.3268301668977281       
31450.40055399511         -535943.125583139         86989.08812884308         -46628.05197647444        -0.7489516832931361       -0.7535369954597937       -0.319096882424544        
31450.43180399511         -537949.148072264         84954.05589707836         -47479.15924138689        -0.7370208717524787       -0.7538330754960643       -0.3113576982548142       
31450.46305399511         -539923.2024351441        82918.73700071051         -48309.37075402457        -0.7252724198891857       -0.7537513591330121       -0.3036191405718266       
31450.49430399511         -541865.7874536144        80884.13397131435         -49118.69658839071        -0.7137109615210432       -0.7533048033536538       -0.2958873697547069       
31450.52555399511         -543777.4135060865        78851.21444543837         -49907.16296613083        -0.7023404586668207       -0.7525062933699396       -0.2881681885283262       
31450.55680399511         -545658.6008005037        76820.91140619089         -50674.81130296961        -0.6911642363043045       -0.7513686079516895       -0.2804670510507475       
31450.58805399511         -547509.8777016076        74794.12351273999         -51421.6972807686         -0.6801850171216415       -0.7499043884096841       -0.2727890727806443       
31450.61930399511         -549331.7791509358        72771.71551028913         -52147.88994711559        -0.6694049560405125       -0.7481261110448381       -0.26513904097916         
31450.65055399511         -551124.8451803161        70754.5187085004          -52853.47084397255        -0.6588256742972374       -0.7460460628901044       -0.2575214257126694       
31450.68180399511         -552889.6195161791        68743.3315219256          -53538.53316656913        -0.64844829291791         -0.7436763205418193       -0.2499403912348096       
31450.71305399511         -554626.648273343         66738.92006349054         -54203.1809534145         -0.638273465436491        -0.7410287318886681       -0.2423998076377182       
31450.74430399511         -556336.4787359064        64742.01878377664         -54847.52830801794        -0.6283014097339796       -0.7381149005405971       -0.2349032626736185       
31450.77555399511         -558019.6582231643        62753.33114813623         -55471.69865265756        -0.6185319388939029       -0.7349461727668705       -0.2274540736585727       
31450.80680399511         -559676.7330366893        60773.53034747162         -56075.82401430968        -0.6089644910028014       -0.731533626742632        -0.2200552993803718       
31450.83805399511         -561308.2474871008        58803.26003356738         -56660.04434265787        -0.5995981578206306       -0.7278880639307344       -0.212709751942073        
31450.86930399511         -562914.7429963032        56843.13507580312         -57224.50685992383        -0.5904317122844379       -0.7240200024094336       -0.2054200084815875       
31450.90055399511         -564496.7572724475        54893.74233328852         -57769.36544211477        -0.5814636348100659       -0.7199396719771729       -0.1981884227159941       
31450.93180399511         -566054.8235542582        52955.64143800333         -58294.78003115306        -0.5726921383739483       -0.7156570108690614       -0.1910171362668625       
31450.96305399511         -567589.4699213668        51029.36558497055         -58800.91607724692        -0.5641151923683667       -0.7111816639280732       -0.1839080897298502       
31450.99430399511         -569101.2186677032        49115.42232473096         -59287.94401076811        -0.5557305452290719       -0.7065229820867929       -0.1768630334581838       
31451.02555399511         -570590.5857337313        47214.29435728712         -59756.0387428297         -0.5475357458554992       -0.7016900230120584       -0.1698835380353833       
31451.05680399511         -572058.0801955091        45326.44032119671         -60205.37919369835        -0.539528163829504        -0.6966915527943407       -0.1629710044177706       
31451.08805399511         -573504.2038064498        43452.29557767878         -60636.14784812758        -0.531705008466081        -0.6915360485519217       -0.156126673731929        
31451.11930399511         -574929.4505890287        41592.27298640864         -61048.53033666572        -0.5240633467216137       -0.6862317018410033       -0.1493516367164001       
31451.15055399511         -576334.3064732903        39746.76367131337         -61442.71504196725        -0.5166001199941257       -0.6807864227666538       -0.1426468428005474       
31451.18180399511         -577719.2489795145        37916.13777354222         -61818.8927291224         -0.5093121598484756       -0.6752078447021144       -0.1360131088167125       
31451.21305399511         -579084.7469414241        36100.74519275085         -62177.25619901164        -0.5021962027143598       -0.6695033295202797       -0.1294511273445789       
31451.24430399511         -580431.2602682426        34300.91631187839         -62517.99996369591        -0.4952489035859726       -0.6636799732679455       -0.1229614746890756       
31451.27555399511         -581759.2397421901        32516.9627069845          -62841.31994285376        -0.4884668487742552       -0.6577446122012274       -0.1165446184952142       
31451.30680399511         -583069.1268492269        30749.17784019675         -63147.4131802952         -0.4818465677508652       -0.6517038291188582       -0.1102009250050309       
31451.33805399511         -584361.3536406002        28997.83773522497         -63436.47757959217        -0.4753845441274782       -0.645563959932552        -0.1039306659632652       
31451.36930399511         -585636.3426228738        27263.20163506526         -63708.71165788872        -0.4690772258139233       -0.6393311004195472       -0.09773402517965057      
31451.40055399511         -586894.5066745261        25545.51264034313         -63964.31431697513        -0.4629210343942842       -0.6330111131115799       -0.09161110475668655      
31451.43180399511         -588136.2489864554        23844.99833079904         -64203.48463073609        -0.4569123737713974       -0.6266096342689085       -0.08556193099256471      
31451.46305399511         -589361.9630252792        22161.87136599306         -64426.42164810898        -0.4510476381093763       -0.6201320809106941       -0.0795864599695435       
31451.49430399511         -590572.0325169826        20496.33006793418         -64633.32421071825        -0.445323219122694        -0.6135836578595186       -0.07368458283853152      
31451.52555399511         -591766.8314494441        18848.55898451361         -64824.39078437962        -0.439735512747176        -0.6069693647725973       -0.06785613081097408      
31451.55680399511         -592946.7240921826        17218.72943400352         -64999.8193036998         -0.4342809252309726       -0.6002940031324133       -0.06210087986933377      
31451.58805399511         -594112.0650318081        15607.00003076232         -65159.80702902685        -0.4289558786815995       -0.5935621831733786       -0.05641855520757494      
31451.61930399511         -595263.199221725         14013.51719254386         -65304.55041503886        -0.4237568161042539       -0.5867783307237657       -0.05080883541306785      
31451.65055399511         -596400.462044931         12438.41562847937         -65434.2449902849         -0.4186802059613912       -0.5799466939483167       -0.04527135640126778      
31451.68180399511         -597524.1793882365        10881.81881098603         -65549.08524703071        -0.4137225462932285       -0.5730713499694657       -0.03980571511440373      
31451.71305399511         -598634.6677273277        9343.839427991588         -65649.26454078229        -0.4088803684186949       -0.5661562113641725       -0.03441147299523167      
31451.74430399511         -599732.2342211518        7824.579818793223         -65734.9749988979         -0.4041502402535093       -0.5592050325186855       -0.02908815924667274      
31451.77555399511         -600817.1768148022        6324.13239275862          -65806.4074377238         -0.3995287692693837       -0.5522214158355276       -0.0238352738879144       
31451.80680399511         -601889.784349937         4842.580031476413         -65863.7512877167         -0.395012605120623        -0.5452088177852934       -0.01865229061724144      
31451.83805399511         -602950.3366818683        3379.996474782347         -65907.19452604713        -0.3905984419624506       -0.5381705547978819       -0.01353865949156841      
31451.86930399511         -603999.1048025043        1936.446691308214         -65936.92361619984        -0.3862830204844891       -0.5311098089886379       -0.008493809432304877     
31451.90055399511         -605036.3509685061        511.9872327565026         -65953.12345411634        -0.3820631296780671       -0.5240296337192438       -0.003517150566843652     
31451.93180399511         -606062.3288337116        -893.333424532917         -65955.97732044692        -0.3779356083650305       -0.5169329589848433       0.001391923585386645      
31451.96305399511         -607077.2835855519        -2279.474554410197        -65945.66683850426        -0.3738973464972991       -0.5098225966354948       0.006234034073718475      
31451.99430399511         -608081.4520846093        -3646.402868571684        -65922.37193753419        -0.3699452862524507       -0.502701245425172        0.01100981461566841       
31452.02555399511         -609075.0630068887        -4994.092217827783        -65886.27082093945        -0.3660764229391198       -0.4955714958916833       0.01571990982710686       
