Orbiter.MoonInertial.X    Orbiter.MoonInertial.Y    Orbiter.MoonInertial.Z    Orbiter.MoonInertial.VX   Orbiter.MoonInertial.VY   Orbiter.MoonInertial.VZ   Luna.MoonInertial.X       Luna.MoonInertial.Y       Luna.MoonInertial.Z       Earth.MoonInertial.X      Earth.MoonInertial.Y      Earth.MoonInertial.Z      Sun.MoonInertial.X        Sun.MoonInertial.Y        Sun.MoonInertial.Z        Orbiter.Propagator1_ForceModel.AccelerationX   Orbiter.Propagator1_ForceModel.AccelerationY   Orbiter.Propagator1_ForceModel.AccelerationZ   Orbiter.ElapsedSecs       
1223.684081129468         -1.505410167155787        -1322.4859168939          1.262534590868891         -0.001905645499845843     1.101959548867614         0                         0                         0                         -89015.84562769312        324114.0628507062         177381.3855871022         62590711.27564184         126932556.8293787         55059582.42961982         -0.001025524650947728                          1.357456070626257e-06                          0.001108955059716618                           15209.00086123729         
1280.15661322666          -1.590948614291847        -1271.117446513323        1.214824963496694         -0.001846974871465235     1.151437997902003         0                         0                         0                         -89061.34219485254        324102.4946786714         177376.2425214167         62589452.56766032         126933065.1036098         55059802.64013757         -0.001069010763721107                          1.431055495707779e-06                          0.001061753268996502                           15254.58567357855         
1334.937839647755         -1.674577564815991        -1216.99946692583         1.164680223895699         -0.001785552133769297     1.199195099576761         0                         0                         0                         -89107.28970470022        324090.8064967422         177371.0455814808         62588192.88176038         126933573.4715313         55060022.88942801         -0.001110230286028024                          1.570332506840284e-06                          0.001012392873579275                           15300.62372350367         
1388.611497538644         -1.757202455832157        -1159.342562983278        1.111398345434746         -0.001717623332580798     1.24572366903396          0                         0                         0                         -89154.35227630744        324078.829088685          177365.7195014833         62586920.00786705         126934086.7108873         55060245.24675089         -0.001149941984888811                          1.648370313352985e-06                          0.0009605320403499742                          15347.78051296016         
1441.423164212247         -1.839120768767316        -1097.478582866141        1.054395763505117         -0.001641721067988822     1.291220362857951         0                         0                         0                         -89203.01512458373        324066.4384768398         177360.2091038154         62585615.74081727         126934612.2894353         55060472.94797418         -0.001188473604568187                          1.700542730170782e-06                          0.000905216336108407                           15396.5423593414          
1493.11238154993          -1.919976878445596        -1031.178574969148        0.993492986690362         -0.001562540240770238     1.335442515826747         0                         0                         0                         -89253.38381443286        324053.6071661087         177354.502101058          62584267.0258183          126935155.7267079         55060708.38546815         -0.001225079671512038                          1.794268257048781e-06                          0.0008463209690473052                          15447.01520686503         
1541.90720941266          -1.997248634521384        -962.3884961258445        0.9304987593843097        -0.001484954988986487     1.376862447899815         0                         0                         0                         -89303.99233730862        324040.7082471996         177348.7643973631         62582872.50739715         126935718.6032289         55060952.24856444         -0.001258742742815048                          1.890029303478537e-06                          0.0007861293818170462                          15497.73011516081         
1587.970915289625         -2.071405439346563        -890.7484930442879        0.865107998475808         -0.001405768080278758     1.415612556898826         0                         0                         0                         -89355.1824983792         324027.6544419831         177342.9571541331         62581470.95598207         126936284.073893          55061197.23384446         -0.001289845955644196                          1.959618494374131e-06                          0.0007239790653035771                          15549.02965145884         
1632.73581059229          -2.144902401720174        -813.3836228474684        0.7947429002733755        -0.001319289638558763     1.452876798239401         0                         0                         0                         -89408.99556725082        324013.924577868          177336.8484558649         62580051.2087811          126936855.5250215         55061444.80330607         -0.001318926329557921                          2.00922608860902e-06                           0.000657457128357846                           15602.9596172506          
1677.018605659818         -2.219349485938437        -727.174197529559         0.7166332076744064        -0.001221390234022568     1.489271689636229         0                         0                         0                         -89467.45516211676        323999.0008335306         177330.2077666521         62578556.76876155         126937455.7743342         55061704.84245912         -0.00134653649924967                           2.097088777639547e-06                          0.0005842127426117833                          15661.54843142722         
1713.219679408794         -2.281893657462206        -647.1671265201585        0.6444164488286724        -0.001130338523760932     1.518573915024277         0                         0                         0                         -89520.5242145997         323985.4456583406         177324.1753267935         62576943.66133157         126938110.5193624         55061988.5206912          -0.001367839445044986                          2.190293803384116e-06                          0.0005168694475283886                          15714.73679932533         
1743.722149345733         -2.33627988549415         -570.6203785424004        0.575571666308331         -0.001045354903107032     1.542841346374081         0                         0                         0                         -89570.40906387621        323972.6972611588         177318.5012935788         62575477.5281124          126938704.4560813         55062245.84696614         -0.001384552590766154                          2.258917953270465e-06                          0.0004532016968911967                          15764.7355515277          
1769.970692866889         -2.384944015706424        -495.3820842364221        0.5081424243446206        -0.000964306014459404     1.563304598242063         0                         0                         0                         -89618.73408793117        323960.341435912          177313.0014012136         62574097.87853412         126939262.3911246         55062487.5703458          -0.001397845485050933                          2.280389823781691e-06                          0.0003913665806944663                          15813.17253200104         
1792.437948089486         -2.428730777348392        -421.0201339749328        0.4417368825323955        -0.0008875842190999572    1.580385774341633         0                         0                         0                         -89665.92473243231        323948.2699027682         177307.6274997348         62572760.94316054         126939802.7852951         55062721.69244727         -0.001408139114980795                          2.247191077454627e-06                          0.0003309294247704508                          15860.47403973062         
1811.617605180145         -2.468654507189058        -346.4966732922767        0.3754283980426876        -0.0008136748327312593    1.594507416409764         0                         0                         0                         -89712.75178757652        323936.2857621662         177302.2919612578         62571454.6004939          126940330.3049452         55062950.23388053         -0.00141576001588312                           2.222311182401132e-06                          0.0002709900516199119                          15907.41260403302         
1827.803588204464         -2.5054017851362          -270.7198022959928        0.3082430238955624        -0.0007380905610367416    1.605906461310867         0                         0                         0                         -89759.9851714775         323924.1919656978         177296.9070557558         62570157.51043212         126940853.5647274         55063176.92682133         -0.001420839637518658                          2.207252344274969e-06                          0.000210661445944533                           15954.75997942267         
1840.974497539646         -2.5389556340524          -193.3239557199995        0.2398657284310618        -0.000657612751024661     1.614556680131782         0                         0                         0                         -89807.92565043402        323911.9113018238         177291.4383843828         62568848.82230913         126941381.2895916         55063405.55264197         -0.001423357962575546                          2.160730209096826e-06                          0.0001497083959738219                          16002.81771324808         
1851.162161306798         -2.569573924760334        -112.6822309036506        0.1688872714187589        -0.0005703421897839678    1.620435342095437         0                         0                         0                         -89857.65021877404        323899.1674213225         177285.7628423409         62567519.42946048         126941916.6420057         55063637.4789784          -0.001423270018694861                          2.0996934560624e-06                            8.69110528198528e-05                           16052.66555756098         
1858.105402200774         -2.59723314648727         -26.87627602886641        0.09366212227240811       -0.0004750506215459582    1.623258589158282         0                         0                         0                         -89910.41437049091        323885.6376278204         177279.7366261987         62566139.32459651         126942471.6129329         55063877.90004726         -0.001420230301559347                          2.038316621318103e-06                          2.077406283471967e-05                          16105.56236818666         
1861.141810978472         -2.621365003695246        65.83703303520451         0.01272274753969538       -0.0003694303986929715    1.622401468404441         0                         0                         0                         -89967.38780191407        323871.0205116877         177273.2253450479         62564673.81653487         126943060.2561077         55064132.90446995         -0.001413451404795822                          1.984531667394783e-06                          -4.991638041958946e-05                         16162.68117864383         
1859.24331771693          -2.640563386667054        165.7935908829968         -0.07414750785946855      -0.0002525259204381736    1.616980504905931         0                         0                         0                         -90028.92692240467        323855.222713299          177266.1872266992         62563091.31197542         126943695.8532125         55064408.24860951         -0.001402157969150667                          1.951272563857714e-06                          -0.0001250688076708007                         16224.37982338015         
1851.559156714982         -2.652857728709932        269.7316608302935         -0.1640486497926475       -0.000128621355670322     1.606412520927303         0                         0                         0                         -90093.23077113948        323838.7048481265         177258.8273166014         62561384.08161525         126944382.9420559         55064705.90499322         -0.001386257461640292                          1.910305839677436e-06                          -0.0002020299521126645                         16288.85313371429         
1837.696806990061         -2.657122932781931        375.4474054303137         -0.2550405471083018       -1.781805663569891e-07    1.590479745295954         0                         0                         0                         -90159.1730445854         323821.7551525715         177251.273941324          62559601.31861411         126945101.2216327         55065017.07643218         -0.001365823877975529                          1.891455603904204e-06                          -0.0002791668988550814                         16354.97212952469         
1818.315400241307         -2.653027074644342        477.8896573287784         -0.3427884522666224       0.0001266710034283913     1.569977217183864         0                         0                         0                         -90223.80811513729        323805.1306819491         177243.8644630418         62557776.03050833         126945838.572496          55065336.5182751          -0.001341853205419142                          1.906564194150547e-06                          -0.0003528383215041436                         16419.78331364226         
1793.985935016026         -2.641096082574222        576.3725094816182         -0.4267522032693274       0.0002509925425907555     1.5454496847562           0                         0                         0                         -90286.841393187          323788.9079237864         177236.6330408702         62555987.15915854         126946561.3913343         55065649.66435377         -0.001314918478726036                          1.931861453803914e-06                          -0.0004226544970085671                         16482.99110296648         
1764.740086267208         -2.621514274331275        672.1688417170371         -0.5080600454744799       0.0003754261722787589     1.51690244510625          0                         0                         0                         -90349.21565928261        323772.8447835862         177229.4718117474         62554241.63345814         126947266.0668766         55065954.94625248         -0.001284930868218538                          1.961736534167226e-06                          -0.0004896545833016475                         16545.54074294865         
1730.333024815409         -2.593985486368183        766.3937110243714         -0.5876873875362734       0.0005016319939098457     1.484108304199266         0                         0                         0                         -90411.81815276269        323756.7128740586         177222.2789663934         62552513.39587402         126947963.1501077         55066256.93506266         -0.001251705187123424                          1.944094664658081e-06                          -0.0005546310697745807                         16608.32194191171         
1690.82819997448          -2.55838370177662         858.7942350844096         -0.6654423892705054       0.0006278173193410841     1.44715247691902          0                         0                         0                         -90474.66671934922        323740.5074812905         177215.052391945          62550778.73660312         126948662.7813043         55066560.0265658          -0.0012154380428057                            1.854189411287436e-06                          -0.0006175417198688031                         16671.35262937518         
1646.606166944694         -2.514977314509451        948.5335956256895         -0.7406456793843627       0.0007526338982564162     1.406407046904636         0                         0                         0                         -90537.36482218844        323724.3308271447         177207.837670511          62549037.57462686         126949365.2669049         55066864.3548729          -0.00117646866368399                           1.719539118548036e-06                          -0.0006779234242643082                         16734.23512782902         
1597.738896470444         -2.463744152046274        1035.585199267167         -0.8133028744854433       0.0008768431333062154     1.36195204734384          0                         0                         0                         -90600.05439237204        323708.1463289245         177200.6184898754         62547300.35786983         126950066.0360478         55067167.9380433          -0.001134855652680196                          1.568304602490573e-06                          -0.0007358362711927232                         16797.11177770514         
1543.886080735771         -2.404187202802859        1120.474199666933         -0.8838810182597595       0.00100011512874898       1.313497699493255         0                         0                         0                         -90663.30667180411        323691.8063746167         177193.3289940099         62545562.72467624         126950766.5640827         55067471.41378145         -0.001090293218113678                          1.425969271206468e-06                          -0.0007916917196602539                         16860.55556391366         
1485.329507951203         -2.336547558894381        1202.59921878975          -0.9519089119320654       0.001120290133311219      1.261315225297411         0                         0                         0                         -90726.88841636907        323675.3710004851         177185.9959451918         62543809.64979529         126951473.4434945         55067777.64069337         -0.001043024588639085                          1.323237750550684e-06                          -0.0008450882647139452                         16924.33259678073         
1422.461680970242         -2.261309189605527        1281.372568422492         -1.016931304898538        0.001235705517330543      1.205760120161562         0                         0                         0                         -90790.53589410495        323658.9082813528         177178.6497073542         62542047.62518223         126952184.0754002         55068085.49300597         -0.0009934373151347482                         1.279988486299195e-06                          -0.0008956499137266456                         16988.17836261587         
1355.145023355988         -2.17836595576955         1356.922449959908         -1.079080759292021        0.001346832674968712      1.146715224038164         0                         0                         0                         -90854.54972701149        323642.3403526993         177171.2555244117         62540283.39410108         126952895.3661439         55068393.62860509         -0.00094152350660402                           1.285514782789858e-06                          -0.0009435480665483148                         17052.39445088664         
1281.771243044364         -2.085625841340516        1430.653165590571         -1.139533149438556        0.001457630982388047      1.082794070581804         0                         0                         0                         -90920.46411188846        323625.2695740516         177163.6358777702         62538507.39090469         126953610.3560825         55068703.36035859         -0.0008861189388947457                         1.305053526485458e-06                          -0.000989791041993251                          17118.52006001864         
1199.444423838271         -1.979008407273795        1504.354930211324         -1.199766635970573        0.00157219738442782       1.011529147899406         0                         0                         0                         -90990.60040031599        323607.0931837374         177155.5215716194         62536676.30451362         126954345.9881899         55069022.02522162         -0.0008251539104266037                         1.303830305519494e-06                          -0.001035567000085167                          17188.88440722367         
1104.662617312206         -1.853243966121227        1579.141772856761         -1.260689829666695        0.001692768545803192      0.9299822729684533        0                         0                         0                         -91067.36324540425        323587.1850407343         177146.6328025971         62534725.70085716         126955128.1856149         55069360.85262217         -0.0007562326083100053                         1.260168298087491e-06                          -0.00108159578440952                           17265.90076836292         
1002.44927507246          -1.714384139399044        1649.403497445019         -1.317748635151097        0.001810188701968918      0.8425415506430993        0                         0                         0                         -91146.35154089877        323566.6839937338         177137.4778105736         62532595.71141749         126955985.5913228         55069732.27395549         -0.0006831129794681703                         1.167808178298399e-06                          -0.001124459914663719                          17345.15419900417         
896.5669435882737         -1.567399351275526        1712.264138708415         -1.368654963082837        0.001919015809471403      0.7524161912913034        0                         0                         0                         -91224.8831902995         323546.2856352875         177128.3671701774         62530406.58901116         126956868.5702856         55070114.78126077         -0.0006084610238807974                         1.059970350664558e-06                          -0.001162461418714851                          17423.95374833141         
787.3503432085417         -1.412813542527147        1767.702732354257         -1.413443465768595        0.002018658826065334      0.6598529218060465        0                         0                         0                         -91303.09787979575        323525.9539127952         177119.284800918          62528229.85592026         126957746.4123976         55070495.06112458         -0.0005324549754633508                         9.513452990344688e-07                          -0.001195751339314268                          17502.43952006567         
675.1396030841715         -1.251193773467094        1815.667615235172         -1.452117695452665        0.002108463491927781      0.5650990965982267        0                         0                         0                         -91381.11246715861        323505.6586018344         177110.2172157421         62526061.66438923         126958620.6848015         55070873.7925251          -0.0004551714233470151                         8.367156924082422e-07                          -0.00122442842407503                           17580.72873910423         
562.7067152125819         -1.086728010326624        1855.319413364312         -1.484041604709062        0.002186236584397871      0.4704431929147762        0                         0                         0                         -91457.39929877775        323485.7976890145         177101.342282188          62523900.42036649         126959493.1218819         55071251.73266399         -0.0003783681691448875                         7.226610768132441e-07                          -0.001248019675672319                          17657.28822218953         
449.3197934033669         -0.9185953594278544       1887.345890608383         -1.509802423598489        0.002252789879596206      0.3752109275840532        0                         0                         0                         -91532.84783880465        323466.1403588507         177092.5569306759         62521786.06585446         126960346.0195115         55071621.20371402         -0.0003014339720966545                         6.104396142896542e-07                          -0.001266986642898614                          17733.01041098312         
333.9575616736402         -0.7454527121735737       1912.155514238955         -1.529751027095737        0.002308854853236675      0.2784960000559021        0                         0                         0                         -91608.45243591581        323446.4277401694         177083.745483783          62519693.84001254         126961189.2914727         55071986.49988671         -0.0002235723496214512                         4.979926554548728e-07                          -0.001281603183984418                          17808.89321045252         
213.7910175015277         -0.5630914134089835       1929.996248537005         -1.544103475858715        0.002355775528981252      0.1778869776099461        0                         0                         0                         -91686.32121521975        323426.1094625162         177074.6618611002         62517595.05885478         126962033.7606087         55072352.30543961         -0.0001428255378601343                         3.859303956095197e-07                          -0.001292047301299084                          17887.05270057544         
86.61810197625891         -0.3680113777518272       1940.238329567772         -1.552367159315897        0.002394079614555178      0.07150248908022391       0                         0                         0                         -91768.12089252376        323404.748759641          177065.1106221434         62515431.69950785         126962903.104411          55072728.87857076         -5.765505534699987e-05                         2.740594246412533e-07                          -0.001298012001787008                          17969.16233366355         
-57.36179130122764        -0.1446449750219472       1941.286103259423         -1.553277760845163        0.002423808487772405      -0.04890275050459422      0                         0                         0                         -91860.44242682701        323380.6198347501         177054.3196515819         62513152.60152426         126963814.6641944         55073123.71284517         3.860379597880327e-05                          1.485721613293309e-07                          -0.001298622936103858                          18061.83932356071         
-204.4500194210268        0.08622839726740494       1930.801831411722         -1.544958690589968        0.002439226150425911      -0.1719521107558617       0                         0                         0                         -91954.97417158278        323355.8906099214         177043.2580760927         62510589.83988022         126964846.0062065         55073570.46290752         0.0001369808592280753                          -1.184297703798195e-08                         -0.001292579992806204                          18156.74122752389         
-343.5016918744805        0.3070062423939817        1909.974230876891         -1.528346262176471        0.002440506419340849      -0.2884067394973261       0                         0                         0                         -92045.06410498313        323332.3020219853         177032.7047046194         62507972.24347108         126965903.7994469         55074028.69345961         0.0002303057577448524                          -1.995339133686316e-07                         -0.001280564496907633                          18247.18976661097         
-485.8067425266345        0.5356463820207864        1877.284396100935         -1.502205426216233        0.002428996535396688      -0.4078096281845134       0                         0                         0                         -92138.55297281405        323307.8014658405         177021.7412503963         62505469.83377545         126966909.8955932         55074464.4983753          0.0003263617489959223                          -3.746216175305642e-07                         -0.001261600133033174                          18341.05680235662         
-620.92232435185          0.7555799940018915        1835.018027778453         -1.468326654226016        0.002406921407671736      -0.5214832392617266       0                         0                         0                         -92229.10874380011        323284.0482036069         177011.1101804779         62502879.29145811         126967955.6488578         55074917.50329116         0.000418328175235951                           -5.01043912691044e-07                          -0.001236932303528209                          18431.98474188102         
-746.7993239066418        0.9634676158893853        1785.078239699185         -1.42819558372194         0.002377529879032503      -0.6277398512511544       0                         0                         0                         -92315.62610590619        323261.334580036          177000.942564652          62500371.04519039         126968968.9138358         55075356.43718033         0.000504896156873933                           -6.144590206726487e-07                         -0.00120753160373149                           18518.86307332898         
-873.28311049279          1.175949154305272         1723.677563960344         -1.37870928435548         0.002338394522613252      -0.7349464622546927       0                         0                         0                         -92405.32711643109        323237.7648582725         176990.3898149107         62497967.45201057         126969935.1468336         55075774.968504           0.0005929327271800723                          -7.320785621212646e-07                         -0.001171029988519621                          18608.94391142065         
-992.941921880396         1.380926572775934         1654.051527721022         -1.322408263039905        0.002288712017979477      -0.8368637622123353       0                         0                         0                         -92493.50674670293        323214.5747572465         176980.0051399386         62495480.06649216         126970938.2072889         55076209.46823603         0.0006774419118663093                          -8.478468984281801e-07                         -0.001129254971504301                          18697.50246629119         
-1108.493412072086        1.583058264572173         1574.674757206842         -1.257994271537862        0.00222489942606896       -0.9358433611450943       0                         0                         0                         -92582.63602092674        323191.1146212019         176969.4976377324         62493032.25676306         126971923.617061          55076636.31057572         0.0007605179498431973                          -1.005412728668505e-06                         -0.001081040476127722                          18787.02033312293         
-1214.148506268           1.771945455577224         1489.931450254633         -1.188962436638317        0.002149364742060234      -1.026941186305025        0                         0                         0                         -92668.57308758618        323168.4754002754         176959.3560019239         62490562.06971649         126972920.7380984         55077068.23982694         0.0008379003420177806                          -1.197700714281676e-06                         -0.001028860812889501                          18873.33739976166         
-1312.298476699565        1.951386673841625         1398.786605144473         -1.114411570631163        0.002061534702561485      -1.112198907983385        0                         0                         0                         -92753.37717954986        323146.1160506876         176949.3379973111         62488178.24870361         126973881.6400494         55077484.47026476         0.0009113074321566646                          -1.376394315575929e-06                         -0.0009721045315840235                         18958.52161258226         
-1410.173008588768        2.134857386059593         1293.242500424007         -1.027685060551181        0.001953835265282644      -1.197973203620339        0                         0                         0                         -92844.29717313412        323122.1236629194         176938.5863963691         62485818.46736394         126974827.9692606         55077894.35770907         0.0009865217880981379                          -1.52325222275674e-06                          -0.0009055124963338699                         19049.85480821924         
-1495.518410872319        2.299454043211881         1186.006475739123         -0.939127803714482        0.001839219828931371      -1.273546433205661        0                         0                         0                         -92930.64175398478        323099.318987539          176928.3652004929         62483299.4654396          126975845.4897138         55078335.12245026         0.001054193328513647                           -1.654118974287348e-06                         -0.0008366957654242503                         19136.59723307937         
-1566.215675660846        2.439986630517524         1083.078888835298         -0.8537124272421245       0.001724381865252866      -1.336856126961641        0                         0                         0                         -93009.10849972039        323078.5783243095         176919.0675546554         62480910.59792651         126976812.7462238         55078754.12634799         0.001112039218308081                           -1.791329395837963e-06                         -0.0007695446479149359                         19215.43012247421         
-1626.966961581449        2.564715506043285         980.8963872995228         -0.7685157802530279       0.001606294718554113      -1.391932109722953        0                         0                         0                         -93083.62579691841        323058.8669407896         176910.2299473018         62478736.33620281         126977690.9109974         55079134.52241099         0.001163478333912874                           -1.930251027724074e-06                         -0.0007018370918150875                         19290.29919152381         
-1682.608189663501        2.683495675446466         871.787612987333          -0.677102309939588        0.001481218353650671      -1.443121259864218        0                         0                         0                         -93160.20593886533        323038.5950136771         176901.1396321465         62476665.57574668         126978523.3412321         55079495.08263972         0.00121236223823445                            -2.099203789293698e-06                         -0.0006283033809963641                         19367.24496551324         
-1730.494839328516        2.791408786491957         760.4409679030941         -0.5833261383452534       0.001361113443205053      -1.487990046477047        0                         0                         0                         -93235.79178480654        323018.571500419          176892.1593317127         62474540.48138829         126979379.6439517         55079865.99405304         0.001256286269950869                           -2.268748703905346e-06                         -0.0005522537996064292                         19443.19579764269         
-1769.23585280306         2.885429292684421         651.8375322151405         -0.4913711843040495       0.001247578629572421      -1.525106812243315        0                         0                         0                         -93307.50760895769        322999.5596101411         176883.6314661686         62472445.74417942         126980225.599155          55080232.43367861         0.001294060139972557                           -2.388675838752905e-06                         -0.0004770621462178554                         19515.26169120334         
-1801.671533641886        2.972225608536974         539.1207007865596         -0.3954337454684752       0.00112465868184275       -1.557084911059304        0                         0                         0                         -93380.26631933276        322980.2577270219         176874.9722643741         62470453.43028899         126981026.9950932         55080579.55103877         0.001328138918808517                           -2.514438698476222e-06                         -0.0003977332288788025                         19588.37931726594         
-1825.768664239062        3.045445934985764         430.8090848056308         -0.3027919670487362       0.0009952895488283819     -1.581821736624535        0                         0                         0                         -93448.91689108912        322962.0331852468         176866.7952171254         62468437.19777057         126981841.4201964         55080932.33174627         0.001356118455994141                           -2.640879914033375e-06                         -0.0003203673917859432                         19657.3720109649          
-1842.203141655235        3.104302130057476         330.0905504522671         -0.2162509691375344       0.0008620250299813947     -1.599749763084286        0                         0                         0                         -93511.89844886228        322945.3029170973         176859.2876338032         62466536.49540959         126982610.3420995         55081265.40829622         0.001378143011888769                           -2.711031819517326e-06                         -0.0002473188233356731                         19720.67040656693         
-1852.728936957254        3.152161543956026         233.2024075210502         -0.1326267312151918       0.0007234111945491062     -1.612487059897915        0                         0                         0                         -93571.90491656275        322929.3534455405         176852.1295447871         62464790.43404443         126983315.1810578         55081570.71559947         0.00139556128738798                            -2.741104716958456e-06                         -0.0001758874704902095                         19780.98138878122         
-1858.148419859426        3.190986454428639         136.800478486286          -0.04904750307373928      0.0005778411965992603     -1.62081499150441         0                         0                         0                         -93631.21885601645        322913.5789343031         176845.0491318094         62463124.63085538         126983986.1589613         55081861.34580858         0.001409078203867051                           -2.804273926037659e-06                         -0.0001038576984846918                         19840.59886552859         
-1858.488592090333        3.221808001748286         36.7230882140866          0.03811679906744103       0.0004212270133474583     -1.624882033684225        0                         0                         0                         -93692.55528975453        322897.2570138595         176837.7221294023         62461475.26935694         126984648.6754522         55082148.29868024         0.001419229686299516                           -2.850359767419805e-06                         -2.816207495068688e-05                         19902.25184157025         
-1852.890203962263        3.243934641126543         -70.36822591416421        0.1318432447282806        0.0002496371411400133     -1.624032306369117        0                         0                         0                         -93758.12001309532        322879.79921118           176829.8842295838         62459767.4512228          126985333.2154692         55082444.78038757         0.001425687198482507                           -2.843913180820232e-06                         5.406022084357778e-05                          19968.15791577101         
-1842.161277238964        3.254267705429811         -169.535501934588         0.2190556722832386        8.80551362835158e-05      -1.618373916441084        0                         0                         0                         -93818.95464271355        322863.5909789117         176822.6064223887         62457951.06313526         126986067.4118335         55082762.8067846          0.001427383740694222                           -2.783798276754479e-06                         0.0001313576173684164                          20029.31203299668         
-1827.707116396617        3.255037279392127         -259.6562419254915        0.2986698196250108        -6.070978108635439e-05    -1.609069148062464        0                         0                         0                         -93874.49570874598        322848.7847904259         176815.9573886924         62456266.53815633         126986748.885955          55083057.99881522         0.0014252218114619                             -2.68729583250656e-06                          0.0002025762299460113                          20085.14711066382         
-1809.945190120969        3.248089587432332         -344.3383820398885        0.3737909368516985        -0.0002024039668775957    -1.596598799703977        0                         0                         0                         -93927.03846149895        322834.7705789436         176809.663331938          62454726.68881948         126987370.5755744         55083327.2856214          0.001419822089222461                           -2.595758881976165e-06                         0.0002703692853466463                          20137.9700469668          
-1789.015679261007        3.234269742330071         -425.4699892897042        0.4460429990824314        -0.0003387344711580642    -1.581142065968899        0                         0                         0                         -93977.81925638577        322821.2195569131         176803.5766772454         62453268.83047327         126987958.4202219         55083581.90707599         0.00141136176361492                            -2.554668993887197e-06                         0.0003362125477923793                          20189.02351929573         
-1765.341620524865        3.214382494741585         -502.9077973216772        0.5152593208711551        -0.0004686433548916624    -1.563056217634613        0                         0                         0                         -94026.80391102236        322808.1415434721         176797.7018995253         62451859.89624088         126988526.5795854         55083828.00169335         0.001399920326489048                           -2.551772383940618e-06                         0.0003996821975408713                          20238.27296770178         
-1739.560140542002        3.189430379716214         -575.9700852521055        0.5807917913766524        -0.0005923870462214986    -1.542874073953393        0                         0                         0                         -94073.58918439932        322795.6449504916         176792.0877681716         62450501.21061632         126989074.769929          55084065.44824379         0.001386222285722795                           -2.52440074460432e-06                          0.0004599261082572808                          20285.31276140129         
-1712.011053172842        3.160066041571554         -644.9503729066055        0.6428633112462367        -0.0007123363219914691    -1.520901573160062        0                         0                         0                         -94118.36734991409        322783.6791820546         176786.7116231477         62449203.38717374         126989598.3241179         55084292.22277288         0.001370635027068173                           -2.413193566692461e-06                         0.0005173712140381005                          20330.33600749914         
-1682.854896429359        3.126648673438467         -710.3902055392973        0.7019231427812053        -0.0008293069239206918    -1.497303237813144        0                         0                         0                         -94161.48769061769        322772.1515372691         176781.5318732175         62447960.9333609          126990099.3492936         55084509.23733139         0.001353153588510711                           -2.271579031234543e-06                         0.0005722954822189281                          20373.6937234411          
-1652.134316949014        3.089358472032472         -772.8573431682598        0.7584638610919229        -0.0009437191498503639    -1.472141704497927        0                         0                         0                         -94203.32412614403        322760.9625452055         176776.503868182          62446764.12541801         126990581.7432279         55084718.18009374         0.001334055910180186                           -2.197041798081995e-06                         0.0006250132983374198                          20415.76175020309         
-1619.558467353098        3.047888000321109         -833.3208724860451        0.8133491763082105        -0.001057647830397801     -1.445184871009611        0                         0                         0                         -94244.54098105585        322749.9348440076         176771.547935346          62445602.28775557         126991049.6080464         55084920.82656673         0.001313284592229341                           -2.180363877455935e-06                         0.0006764747577140944                          20457.20800372073         
