Orbiter1.MoonInertial.X   Orbiter1.MoonInertial.Y   Orbiter1.MoonInertial.Z   Orbiter2.MoonInertial.X   Orbiter2.MoonInertial.Y   Orbiter2.MoonInertial.Z   Orbiter3.MoonInertial.X   Orbiter3.MoonInertial.Y   Orbiter3.MoonInertial.Z   
5155.691142569412         -1460.38071419776         -2140.832425232074        -4959.479756231609        -3277.553799526591        -4939.706925959617        963.5095926284266         -5757.656827882747        -8597.117975367088        
5145.820527669566         -1428.208858017984        -2092.823632754385        -4948.473234020872        -3300.767877858423        -4974.352488393924        989.2704486132425         -5754.454731278471        -8592.172016849945        
5135.468532431682         -1395.903630962421        -2044.619164182135        -4937.279163094281        -3323.857151487318        -5008.80973518634         1015.01591222042          -5751.162471250223        -8587.090887416911        
5124.627293366328         -1363.465652428102        -1996.220012426202        -4925.899753580248        -3346.821951070859        -5043.079175123392        1040.745561291958         -5747.780007157358        -8581.874528889544        
5113.288775162117         -1330.89559797378         -1947.627255794272        -4914.337182282441        -3369.662606779078        -5077.161316033104        1066.45897260333          -5744.307297210325        -8576.522881395475        
5101.4447663553           -1298.1942023671          -1898.842062582698        -4902.59359336333         -3392.379448206921        -5111.05666465906         1092.155721832882         -5740.744298468344        -8571.03588336517         
5089.086874907618         -1265.362262797542        -1849.865695916669        -4890.671099011102        -3414.97280429129         -5144.765726541053        1117.835383530924         -5737.09096683719         -8565.413471528969        
5076.206523693589         -1232.400642263354        -1800.699518851761        -4878.571780090162        -3437.443003232358        -5178.289005901781        1143.497531088709         -5733.347257066867        -8559.655580913561        
5062.794945899223         -1199.310273143579        -1751.34499975224         -4866.297686776044        -3459.790372418705        -5211.627005539747        1169.14173670717          -5729.513122749107        -8553.762144838896        
5048.843180334632         -1166.092160964326        -1701.803717961418        -4853.850839174949        -3482.015238356485        -5244.780226727395        1194.767571365432         -5725.58851631498         -8547.733094914554        
5034.342066663259         -1132.747388371674        -1652.077369780833        -4841.233227928242        -3504.117926602135        -5277.74916911521         1220.374604789147         -5721.573389032448        -8541.568361036276        
5019.282240551896         -1099.27711932169         -1602.167774775531        -4828.446814802664        -3526.09876169893         -5310.534330640425        1245.962405418613         -5717.467691003636        -8535.267871382355        
5003.654128745708         -1065.682603501016        -1552.076882424037        -4815.493533266272        -3547.958067116328        -5343.136207441072        1271.530540376523         -5713.271371162147        -8528.831552409916        
4987.447944073952         -1031.965180990112        -1501.806779132137        -4802.375289050789        -3569.696165193163        -5375.555293774611        1297.07857543572          -5708.984377270506        -8522.259328851098        
4970.653680392599         -998.1262871835497        -1451.359695631749        -4789.093960700586        -3591.313377083454        -5407.792081940861        1322.60607498647          -5704.606655917421        -8515.551123709185        
4953.261107471641         -964.1674579819664        -1400.73801478566         -4775.651400108647        -3612.810022705351        -5439.847062209505        1348.112602003632         -5700.138152514643        -8508.706858254591        
4935.259765835697         -930.0903352702735        -1349.944279821881        -4762.049433040069        -3634.186420692888        -5471.720722751605        1373.597718013538         -5695.578811294341        -8501.726452020812        
4916.6389615683           -895.8966726994258        -1298.981203021074        -4748.289859643162        -3655.44288835011         -5503.413549574849        1399.060983060583         -5690.928575306141        -8494.609822800267        
4897.387761091464         -861.5883417875739        -1247.851674882782        -4734.374454948716        -3676.579741608293        -5534.926026462839        1424.50195567355          -5686.187386413862        -8487.356886640046        
4877.494985933939         -827.1673383597517        -1196.55877379718         -4720.304969357559        -3697.597294985084        -5566.258634917729        1449.920192831662         -5681.355185292661        -8479.967557837517        
4856.949207503785         -792.6357893439708        -1145.105776250421        -4706.083129116945        -3718.495861546195        -5597.411854106234        1475.315249930441         -5676.431911425898        -8472.441748935991        
4835.738741882509         -757.995959944441         -1093.496167593083        -4691.71063678588         -3739.275752869609        -5628.38616080911         1500.686680747051         -5671.417503101635        -8464.77937072012         
4813.851644660695         -723.2502612117678        -1041.733653402771        -4677.189171689766        -3759.937279011181        -5659.182029373565        1526.03403740561          -5666.311897409672        -8456.980332211271        
4791.275705837688         -688.4012580332346        -989.8221714735555        -4662.520390364676        -3780.480748472968        -5689.799931668647        1551.356870342017         -5661.115030238114        -8449.044540662901        
4767.998444810481         -653.4516775648808        -937.7659044660686        -4647.705926991417        -3800.906468173198        -5720.240337043477        1576.654728268506         -5655.826836269815        -8440.971901555633        
4744.007105480632         -618.404418130347         -885.5692932539969        -4632.747393819853        -3821.214743418095        -5750.50371228825         1601.927158137943         -5650.447248979239        -8432.762318592548        
4719.288651511131         -583.2625586106442        -833.2370510041364        -4617.64638158356         -3841.405877875513        -5780.59052159774         1627.173705107678         -5644.976200628502        -8424.415693693998        
4693.829761769142         -548.0293683518539        -780.7741780290089        -4602.404459905141        -3861.480173550313        -5810.501226537279        1652.39391250319          -5639.41362226411         -8415.931926992722        
4667.616825995239         -512.7083176170709        -728.1859774517652        -4587.023177692419        -3881.437930761254        -5840.236286011059        1677.58732178132          -5633.759443713236        -8407.310916828574        
4640.63594074393          -477.3030886114575        -675.4780717258982        -4571.504063525936        -3901.2794481194          -5869.796156232769        1702.753472493103         -5628.013593579875        -8398.552559743286        
4612.87290564584          -441.8175871093408        -622.6564200525172        -4555.84862603755         -3921.005022508092        -5899.181290698296        1727.891902246367         -5622.175999241183        -8389.656750475173        
4584.313220047727         -406.2559547134442        -569.7273367400921        -4540.058354280904        -3940.614949064446        -5928.392140160431        1753.002146667888         -5616.246586843568        -8380.623381953628        
4554.942080092631         -370.6225817772211        -516.6975105525344        -4524.134718093555        -3960.109521161823        -5957.429152605619        1778.083739365116         -5610.225281298859        -8371.452345293626        
4524.744376309478         -334.9221210228279        -463.5740250925883        -4508.079168451193        -3979.489030394063        -5986.292773232562        1803.136211887657         -5604.112006280164        -8362.143529790163        
4493.704691789171         -299.1595018861117        -410.3643802683218        -4491.89313781407         -3998.753766560229        -6014.983444432495        1828.159093688198         -5597.906684217975        -8352.696822912432        
4461.807301032459         -263.3399456219631        -357.076514891698         -4475.578040465931        -4017.904017651628        -6043.50160577122         1853.151912083209         -5591.609236296092        -8343.112110298185        
4429.036169563842         -227.4689812039142        -303.7188304576848        -4459.135272845466        -4036.94006983866         -6071.847693972813        1878.114192213063         -5585.2195824472          -8333.389275747584        
4395.374954416053         -191.5524620501674        -250.3002161528566        -4442.566213870741        -4055.862207459693        -6100.022142904723        1903.045457001819         -5578.737641349027        -8323.528201217559        
4360.807005600203         -155.5965836097021        -196.8300751422648        -4425.872225256477        -4074.670713010535        -6128.025383564556        1927.945227116652         -5572.163330419688        -8313.528766815434        
4325.315368688418         -119.6079018405871        -143.3183521814935        -4409.054651824612        -4093.365867135057        -6155.857844067941        1952.813020926624         -5565.49656581349         -8303.390850792901        
4288.882788648887         -83.59335261204978        -89.77556259967969        -4392.11482180818         -4111.947948616405        -6183.519949638052        1977.648354461257         -5558.737262416573        -8293.114329539734        
4251.491715086624         -47.56027205940336        -36.21282269686344        -4375.054047148806        -4130.417234369495        -6211.012122596265        2002.450741368506         -5551.885333842249        -8282.699077577534        
4213.12430905868          -11.51641792012379        17.35811840475071         -4357.873623787658        -4148.773999434256        -6238.334782353922        2027.219692872284         -5544.940692426579        -8272.144967553089        
4173.762451647985         24.5300081250025          70.92484542031889         -4340.57483195058         -4167.018516969285        -6265.488345405465        2051.954717729488         -5537.903249223658        -8261.451870232064        
4133.387754497788         60.57033708429663         124.4742420427792         -4323.158936426917        -4185.151058246964        -6292.473225322465        2076.655322186663         -5530.772914000961        -8250.619654492184        
4091.981572526711         96.59540824522264         177.9924545420799         -4305.627186842685        -4203.171892648621        -6319.289832748851        2101.321009935971         -5523.549595234683        -8239.648187316663        
4049.525019064225         132.5955437115044         231.4648538095353         -4287.980817927993        -4221.081287660752        -6345.938575397042        2125.951282070819         -5516.233200104849        -8228.537333787419        
4005.998983666796         168.5605218845885         284.8759958442824         -4270.221049778833        -4238.879508871934        -6372.419858045003        2150.545637040879         -5508.823634490429        -8217.286957078002        
3961.384152897328         204.4795498934691         338.209580692579          -4252.349088113566        -4256.566819970205        -6398.734082534414        2175.103570606589         -5501.320802964328        -8205.896918446815        
3915.661034372693         240.3412349903374         391.44840986497           -4234.366124524022        -4274.14348274091         -6424.881647769333        2199.624575793161         -5493.724608788674        -8194.367077229952        
3868.809984408421         276.1335549379            444.5743422761152         -4216.273336721468        -4291.609757065598        -6450.862949716044        2224.108142843979         -5486.034953909402        -8182.697290833981        
3820.811239613729         311.8438274313812         497.5682487722952         -4198.071888777587        -4308.965900921088        -6476.678381403355        2248.553759173417         -5478.251738951192        -8170.887414728815        
3771.644952814997         347.4586786139989         550.4099653382145         -4179.762931360499        -4326.212170378945        -6502.328332924022        2272.960909319183         -5470.374863212521        -8158.937302440318        
3721.291233710639         382.9640107632731         603.0782451026316         -4161.347601965972        -4343.348819605832        -6527.813191436377        2297.329074893947         -5462.404224660131        -8146.846805542824        
3669.730194684918         418.3449692499125         655.5507092971238         -4142.827025144055        -4360.376100864145        -6553.133341167093        2321.657734536479         -5454.339719923853        -8134.615773651691        
3616.942002232099         453.5859088939615         707.8037973603641         -4124.202312721027        -4377.294264512893        -6578.289163414243        2345.946363862051         -5446.181244291074        -8122.2440544157          
3562.906934464016         488.670359876065          759.8127164248144         -4105.474564017           -4394.103559009265        -6603.281036551198        2370.194435412355         -5437.928691701556        -8109.731493509258        
3507.605445194698         523.5809933901764         811.5513904725667         -4086.644866059112        -4410.804230910668        -6628.109336030786        2394.401418604684         -5429.581954741559        -8097.077934624802        
3451.018235111231         558.2995872668107         862.9924095031747         -4067.714293790516        -4427.396524876764        -6652.774434390449        2418.566779680448         -5421.140924638603        -8084.283219464705        
3393.126330552797         592.8069918332621         914.1069791196205         -4048.683910275198        -4443.880683672091        -6677.276701257419        2442.689981653122         -5412.605491255643        -8071.347187733511        
3333.911170425607         627.083096327784          964.8648710089328         -4029.554766898815        -4460.256948169204        -6701.616503354686        2466.770484255423         -5403.975543085486        -8058.269677129865        
3273.354701780045         661.1067962335655         1015.234374870604         -4010.327903565543        -4476.525557351939        -6725.794204507314        2490.807743885802         -5395.250967244792        -8045.050523338257        
3211.439484565912         694.8559619576554         1065.18225243155          -3991.004348891031        -4492.686748318723        -6749.810165649193        2514.801213554296         -5386.431649468606        -8031.689560020954        
3148.148806059835         728.3074093389441         1114.673694278084         -3971.585120391712        -4508.740756286774        -6773.664744830283        2538.750342827538         -5377.517474104185        -8018.186618809676        
3083.46680542313          761.4368725385284         1163.672280334315         -3952.071224670377        -4524.687814596167        -6797.358297223982        2562.654577773195         -5368.508324105176        -8004.541529297217        
3017.378608796658         794.2189799347543         1212.139944922499         -3932.463657598128        -4540.528154714091        -6820.891175135272        2586.513360903467         -5359.404081025627        -7990.754119028919        
2949.870475268821         826.6272337197443         1260.036947450368         -3912.763404492885        -4556.262006239733        -6844.263728008751        2610.326131117967         -5350.204625013925        -7976.824213494256        
2880.929953959596         858.6339939726749         1307.321849886328         -3892.97144029451         -4571.889596908994        -6867.476302437397        2634.092323645673         -5340.909834806575        -7962.751636118104        
2810.546052346399         890.2104680624907         1353.951502298849         -3873.088729736453        -4587.41115259967         -6890.529242171295        2657.811369986302         -5331.519587722025        -7948.536208252131        
2738.709415811725         921.3267063111998         1399.881037852087         -3853.1162275143          -4602.826897336636        -6913.422888126835        2681.482697850559         -5322.033759654674        -7934.177749165945        
2665.412518215686         951.9516049249214         1445.063878761342         -3833.054878451017        -4618.137053297542        -6936.157578396145        2705.105731099844         -5312.452225068177        -7919.676076038275        
2590.649863086874         982.0529172695242         1489.451754814509         -3812.905617659155        -4633.34184081835         -6958.733648256806        2728.679889684892         -5302.774856989388        -7905.031003948068        
2514.418194778176         1011.597274630272         1532.994736155611         -3792.66937069995         -4648.441478399211        -6981.151430181635        2752.204589583678         -5293.001527001848        -7890.24234586535         
2436.716718651485         1040.550217641867         1575.641282096767         -3772.347053739519        -4663.436182710517        -7003.411253848841        2775.679242738406         -5283.132105239318        -7875.309912642348        
2357.547329033376         1068.876239609788         1617.338307769707         -3751.939573702053        -4678.326168598956        -7025.513446152385        2799.103256991468         -5273.166460379318        -7860.233513004176        
2276.914843326696         1096.538842950482         1658.031270439358         -3731.447828420321        -4693.1116490938          -7047.458331212518        2822.476036020729         -5263.104459636321        -7845.01295353967         
2194.827240269267         1123.500609961338         1697.664277270815         -3710.872706783251        -4707.792835413537        -7069.246230386256        2845.796979273568         -5252.945968755521        -7829.648038692045        
2111.295899910096         1149.723289078567         1736.180216260458         -3690.215088880883        -4722.369936972158        -7090.87746227844         2869.065481900208         -5242.690852005733        -7814.138570749579        
2026.335842427507         1175.167897687817         1773.520911901636         -3669.47584614667         -4736.843161385914        -7112.352342752594        2892.280934685929         -5232.338972172933        -7798.484349836188        
1939.965962457456         1199.794842415722         1809.62730694472          -3648.655841497151        -4751.212714480062        -7133.671184942126        2915.442723982313         -5221.890190553328        -7782.685173901846        
1852.209255143403         1223.564057638694         1844.43967132704          -3627.755929469131        -4765.478800295736        -7154.834299261449        2938.550231637419         -5211.344366946607        -7766.740838713158        
1763.093029681055         1246.435162701528         1877.897838977718         -3606.776956354341        -4779.641621096933        -7175.841993417474        2961.602834924997         -5200.701359649072        -7750.651137843553        
1672.649105729914         1268.367638032709         1909.941472746636         -3585.719760331747        -4793.701377377263        -7196.694572420995        2984.599906472547         -5189.961025446595        -7734.415862663765        
1580.913987723412         1289.321019981115         1940.510357161023         -3564.585171597428        -4807.658267867519        -7217.392338598234        3007.540814188367         -5179.123219607689        -7718.034802331997        
1487.929011853528         1309.255113776657         1969.544718083285         -3543.37401249219         -4821.512489542365        -7237.935591602582        3030.424921187383         -5168.187795876525        -7701.507743784197        
1393.740460362082         1328.130223545828         1996.985567635129         -3522.087097626863        -4835.264237627853        -7258.32462842614         3053.251585715974         -5157.154606465832        -7684.834471724083        
1298.399637764            1345.907397793955         2022.77507198049          -3500.725234005455        -4848.913705608516        -7278.559743411664        3076.020161075474         -5146.023502049851        -7668.014768613386        
1201.962903784282         1362.548688220733         2046.856938740297         -3479.289221146057        -4862.461085234885        -7298.641228264285        3098.729995544651         -5134.794331757003        -7651.048414661782        
1104.491658130952         1378.017419169599         2069.176819972839         -3457.779851199724        -4875.906566530641        -7318.569372063532        3121.380432300881         -5123.466943162959        -7633.935187816969        
1006.052272769652         1392.278464459523         2089.682725822786         -3436.197909067239        -4889.250337800244        -7338.344461275061        3143.97080934007          -5112.041182283196        -7616.674863754539        
906.7159681198536         1405.298527823295         2108.325443160342         -3414.544172513837        -4902.492585636093        -7357.966779762821        3166.500459395378         -5100.516893565771        -7599.267215868051        
806.558630555548          1417.04642271559          2125.058952840511         -3392.81941228197         -4915.633494926384        -7377.436608800956        3188.968709854656         -5088.893919884285        -7581.71201525873         
705.6605697487394         1427.493346882169         2139.840838657256         -3371.024392202162        -4928.673248862091        -7396.754227085738        3211.374882676435         -5077.172102530079        -7564.009030725429        
604.1062157052947         1436.613146827964         2152.632680689683         -3349.159869301919        -4941.612028945005        -7415.91991074782         3233.718294304737         -5065.351281205367        -7546.158028754406        
501.9837567605864         1444.382567202323         2163.400425567699         -3327.226593912812        -4954.450014994887        -7434.933933364024        3255.998255582454         -5053.431294015434        -7528.158773509145        
399.3847212641558         1450.781480147853         2172.114726237225         -3305.225309775735        -4967.1873851571          -7453.796565969504        3278.214071663257         -5041.411977461539        -7510.011026820081        
296.4035071340331         1455.793089825136         2178.751244069485         -3283.156754144424        -4979.824315910286        -7472.508077069884        3300.365041922167         -5029.293166433345        -7491.714548174292        
193.1368648693606         1459.404107618087         2183.290906618175         -3261.021657887177        -4992.360982073646        -7491.068732653017        3322.450459864602         -5017.074694201467        -7473.269094705436        
89.68334096450417         1461.604893938056         2185.720114972442         -3238.820745586912        -5004.797556814679        -7509.478796201322        3344.469613033929         -5004.756392409967        -7454.674421183183        
-13.85731003285036        1462.389563089062         2186.030895502568         -3216.554735639584        -5017.134211656812        -7527.738528703514        3366.421782917561         -4992.338091069018        -7435.930280003144        
-117.3847353778401        1461.756048373412         2184.220991893846         -3194.22434035092         -5029.371116486611        -7545.848188666801        3388.306244851396         -4979.819618547102        -7417.036421176483        
-220.7986054563808        1459.706125519704         2180.293894739269         -3171.830266031611        -5041.508439561643        -7563.808032128669        3410.122267922707         -4967.200801563973        -7397.992592319613        
-323.9992354872666        1456.245393607882         2174.258807597769         -3149.37321309089         -5053.546347517695        -7581.61831266887         3431.869114871399         -4954.481465182558        -7378.798538643954        
-426.8881963231543        1451.383213870227         2166.130550218222         -3126.853876128676        -5065.485005376569        -7599.279281421419        3453.546041989612         -4941.661432801979        -7359.454002945684        
-529.3689034463314        1445.132607972366         2155.929401436413         -3104.272944026103        -5077.32457655319         -7616.791187086201        3475.152299019624         -4928.74052614969         -7339.958725595323        
-631.3471741494577        1437.510118501028         2143.680885901704         -3081.631100034661        -5089.065222863399        -7634.154275941022        3496.687129049955         -4915.71856527403         -7320.31244452775         
-732.7317442033236        1428.535635318898         2129.415510152292         -3058.929021863936        -5100.707104531291        -7651.368791853194        3518.149768409814         -4902.595368536829        -7300.514895231812        
-833.4347368856397        1418.232192128897         2113.16845455562          -3036.167381767867        -5112.250380196492        -7668.434976291435        3539.539446561626         -4889.370752605784        -7280.56581074014         
-933.3720789147337        1406.625738020521         2094.979228255193         -3013.346846629676        -5123.695206921664        -7685.35306833731         3560.855385991716         -4876.044532447006        -7260.464921619219        
-1032.463859468946        1393.744888969173         2074.891294563509         -2990.468078045466        -5135.041740199726        -7702.123304696986        3582.096802099186         -4862.616521317628        -7240.211955959094        
-1130.634629994791        1379.620664283168         2052.951674278884         -2967.531732406438        -5146.29013396136         -7718.745919712819        3603.262903082694         -4849.086530758301        -7219.806639363465        
-1227.813643887886        1364.286212890467         2029.21053425633          -2944.538460979937        -5157.440540582116        -7735.221145374671        3624.352889825474         -4835.454370585736        -7199.248694939655        
-1323.935036370793        1347.776534166187         2003.720768278756         -2921.488909989115        -5168.493110889802        -7751.549211331556        3645.365955778092         -4821.719848885492        -7178.537843288854        
-1418.937946011414        1330.128197748214         1976.537576887436         -2898.383720691447        -5179.447994171584        -7767.730344902782        3666.301286839298         -4807.882772004465        -7157.673802496138        
-1512.766580336072        1311.379066470719         1947.718052348966         -2875.223529455994        -5190.305338181031        -7783.764771089482        3687.158061234717         -4793.942944543611        -7136.656288120837        
-1605.370228894608        1291.568026173918         1917.320774360269         -2852.008967839458        -5201.065289145627        -7799.652712585637        3707.935449393335         -4779.900169350905        -7115.485013186961        
-1696.703227913371        1270.734725706105         1885.405421423115         -2828.740662661177        -5211.727991773514        -7815.394389789319        3728.632613821843         -4765.754247513949        -7094.15968817359         
-1786.72488129625         1248.91932993714          1852.03240206404          -2805.419236076865        -5222.293589260604        -7830.990020813828        3749.24870897668          -4751.504978352808        -7072.680021005421        
-1875.399343176599        1226.162288062158         1817.262509259512         -2782.045305651292        -5232.76222329773         -7846.439821498614        3769.782881133724         -4737.152159413206        -7051.045717043715        
-1962.695467467172        1202.504118913144         1781.156600587099         -2758.619484429917        -5243.134034077229        -7861.744005420245        3790.234268255706         -4722.695586459304        -7029.256479076896        
-2048.586629903206        1177.985214449931         1743.775305803458         -2735.142381009413        -5253.409160300449        -7876.902783903206        3810.601999857157         -4708.135053466889        -7007.312007311702        
-2133.050527947737        1152.645662088529         1705.178762786789         -2711.61459960707         -5263.587739183917        -7891.916366030811        3830.885196866846         -4693.470352616569        -6985.211999364314        
-2216.068963661077        1126.525086070818         1665.426382104633         -2688.036740129348        -5273.669906466617        -7906.784958655742        3851.082971487805         -4678.701274287072        -6962.956150251644        
-2297.62761426605         1099.66250769014          1624.576639889623         -2664.409398239295        -5283.655796416628        -7921.508766410756        3871.194427054579         -4663.827607048501        -6940.544152382907        
-2377.715794705626        1072.096223869827         1582.686898234795         -2640.733165422978        -5293.545541837695        -7936.087991719105        3891.218657888021         -4648.8491376561          -6917.975695551315        
-2456.326216018526        1043.863703338138         1539.81325194714          -2617.008629055053        -5303.339274076046        -7950.522834805131        3911.154749147259         -4633.765651043563        -6895.250466925994        
-2533.454742877337        1015.001499456936         1496.010400218744         -2593.236372463332        -5313.03712302685         -7964.813493704482        3931.001776678939         -4618.576930317096        -6872.368151044066        
-2609.100153159554        985.5451786217745         1451.331541575841         -2569.416974992375        -5322.639217140793        -7978.960164274438        3950.758806863581         -4603.282756749075        -6849.328429803107        
-2683.263901965925        955.52926306671           1405.828290336853         -2545.551012066266        -5332.145683430776        -7992.963040204078        3970.424896459139         -4587.882909772103        -6826.130982453789        
-2755.94989207352         924.9871868544724         1359.550612741295         -2521.639055250489        -5341.556647477904        -8006.822313024342        3989.99909244146          -4572.377166973485        -6802.775485592661        
-2827.164252415299        893.951263820054          1312.546780890261         -2497.681672312858        -5350.872233438247        -8020.538172118104        4009.480431841803         -4556.765304089175        -6779.261613155482        
-2896.915125820684        862.452666244877          1264.863342659577         -2473.679427283714        -5360.09256404906         -8034.110804729949        4028.867941581237         -4541.047094998765        -6755.589036410616        
-2965.212466930941        830.5214130720124         1216.545105797617         -2449.632880515201        -5369.217760634841        -8047.540395976161        4048.160638301779         -4525.222311719845        -6731.757423952891        
-3032.067850921492        798.1863665225101         1167.635134496464         -2425.542588739758        -5378.247943113849        -8060.827128854202        4067.357528194363         -4509.290724403225        -6707.766441697662        
-3097.494293419251        765.475236033788          1118.174756818364         -2401.409105127808        -5387.183230003982        -8073.971184252645        4086.457606823446         -4493.252101328108        -6683.615752875514        
-3161.506081794199        732.4145885106991         1068.203581466601         -2377.23297934467         -5396.023738429009        -8086.972740960395        4105.459858948161         -4477.106208897254        -6659.305018026964        
-3224.118617829517        699.0298639557441         1017.759522503329         -2353.014757606681        -5404.7695841245          -8099.831975676381        4124.36325834009          -4460.852811632911        -6634.833894997835        
-3285.348271630064        665.3453956218436         966.8788307344657         -2328.754982736617        -5413.42088144389         -8112.549063018727        4143.166767597271         -4444.49167217256         -6610.202038934978        
-3345.212246512558        631.3844339096104         915.5961306002573         -2304.454194218313        -5421.977743364288        -8125.124175534089        4161.869337954704         -4428.02255126508         -6585.409102282487        
-3403.728454528871        597.1691733080079         863.9444615256507         -2280.112928250644        -5430.440281492251        -8137.557483706827        4180.469909091087         -4411.44520776748         -6560.454734778235        
-3460.915402204046        562.7207817517919         811.955322796508          -2255.731717800692        -5438.808606069826        -8149.849155967939        4198.967408931567         -4394.759398641298        -6535.338583451143        
-3516.792086019705        528.059431839094          759.6587211346196         -2231.311092656295        -5447.082825979975        -8161.999358704168        4217.360753446774         -4377.964878950035        -6510.060292618786        
-3571.377897138183        493.2043334202608         707.083220243192          -2206.851579477909        -5455.263048752327        -8174.008256266767        4235.648846447642         -4361.061401856481        -6484.619503885566        
-3624.692534842252        458.1737671304145         654.2559916889877         -2182.353701849846        -5463.349380569009        -8185.876010980282        4253.830579376139         -4344.048718620557        -6459.015856141661        
-3676.755928154817        422.9851184950094         601.2028665711696         -2157.817980330699        -5471.341926269641        -8197.602783151233        4271.904831091902         -4326.926578597398        -6433.248985562328        
-3727.588165102774        387.6549122900469         547.9483875053702         -2133.244932503381        -5479.24078935734         -8209.188731076691        4289.870467654342         -4309.694729236129        -6407.318525607989        
-3777.209429095907        352.1988468859345         494.5158605222241         -2108.635073024314        -5487.046072003897        -8220.634011052724        4307.726342100417         -4292.352916078875        -6381.224107025017        
-3825.63994190449         316.631828345533          440.9274065423233         -2083.988913672089        -5494.757875055016        -8231.938777382806        4325.471294217859         -4274.900882760005        -6354.965357847133        
-3872.899912736524        280.9680040862295         387.2040121461905         -2059.306963395604        -5502.376298035844        -8243.103182385996        4343.104150313753         -4257.338371006423        -6328.54190339768         
-3919.009492935802        245.2207959471853         333.3655794080405         -2034.58972836152         -5509.901439155918        -8254.127376405289        4360.623722978184         -4239.665120637568        -6301.953366292553        
-3963.988735845065        209.402932535857          279.4309746063082         -2009.837712001114        -5517.333395314519        -8265.011507815536        4378.028810843272         -4221.880869566812        -6275.199366444023        
-4007.857561402561        173.5264807498897         225.4180756616406         -1985.051415056703        -5524.672262105625        -8275.755723031412        4395.3181983369           -4203.98535380268         -6248.279521065502        
-4050.635725065804        137.6028763965005         171.3438181880338         -1960.231335627366        -5531.918133823085        -8286.360166515486        4412.49065543148          -4185.978307450947        -6221.193444676959        
-4092.342790681243        101.6429538488737         117.2242400705873         -1935.377969214285        -5539.071103465452        -8296.824980785808        4429.544937387385         -4167.859462717315        -6193.940749111644        
-4132.998106944418        65.65697469766019         63.07452450919664         -1910.49180876535         -5546.131262740819        -8307.150306423602        4446.479784490963         -4149.628549910907        -6166.521043523564        
-4172.620787119449        29.65465536760166         8.909041488514049         -1885.573344719494        -5553.098702071875        -8317.336282081           4463.293921787059         -4131.285297447816        -6138.933934396016        
-4211.229691711371        -6.354806314571761        -45.25861234741751        -1860.623065050313        -5559.97351060051         -8327.383044488408        4479.986058805793         -4112.829431856168        -6111.179025551362        
-4248.843413807292        -42.36270560906269        -99.41557542173541        -1835.641455309291        -5566.755776192585        -8337.29072846187         4496.55488928355          -4094.260677781422        -6083.255918161827        
-4285.480266825238        -78.36080640432192        -153.549684546655         -1810.628998668515        -5573.445585442416        -8347.059466910461        4512.999090877973         -4075.578757992247        -6055.164210761635        
-4321.158274429923        -114.341317801096         -207.6494398225914        -1785.586175962919        -5580.043023677659        -8356.689390843385        4529.317324876858         -4056.783393387857        -6026.903499260137        
-4355.895162394823        -150.2968717234326        -261.7039710900281        -1760.513465732103        -5586.548174963507        -8366.180629377108        4545.508235900706         -4037.874303005752        -5998.473376956652        
-4389.708352208443        -186.2205015362706        -315.7030059003737        -1735.411344261593        -5592.961122107343        -8375.533309742314        4561.570451598876         -4018.851204030041        -5969.873434556415        
-4422.614956239937        -222.1056216442958        -369.6368389684358        -1710.280285623725        -5599.281946662988        -8384.74755729083         4577.502582339119         -3999.71381180163         -5941.103260188043        
-4454.631774295674        -257.9460080452845        -423.4963030638464        -1685.12076171815         -5605.510728935187        -8393.823495502438        4593.303220890288         -3980.461839828349        -5912.162439422507        
-4485.775291413011        -293.7357798084849        -477.2727412958047        -1659.933242311745        -5611.647547983739        -8402.761245991511        4608.970942098109         -3961.094999796769        -5883.050555293914        
-4516.061676751924        -329.4693814465427        -530.9579807434638        -1634.718195078327        -5617.692481627688        -8411.560928513703        4624.504302553833         -3941.613001584832        -5853.767188321537        
-4545.506783457575        -365.1415661481442        -584.5443073822535        -1609.476085637725        -5623.645606449456        -8420.222660972358        4639.90184025545          -3922.015553275705        -5824.311916534003        
-4574.126149378819        -400.7473798398278        -638.0244422564865        -1584.207377594648        -5629.506997799035        -8428.746559424937        4655.162074261549         -3902.302361172682        -5794.684315495077        
-4601.934998538913        -436.2821460421546        -691.3915188469109        -1558.912532577015        -5635.276729797828        -8437.132738089393        4670.283504337276         -3882.473129815364        -5764.883958331397        
-4628.948243264051        -471.7414514881093        -744.6390615833225        -1533.592010274035        -5640.954875342606        -8445.381309350283        4685.264610592494         -3862.52756199718         -5734.910415762337        
-4655.180486884958        -507.1211324704927        -797.7609654520638        -1508.246268473784        -5646.541506109585        -8453.492383764911        4700.103853111708         -3842.465358784248        -5704.763256131788        
-4680.646026935035        -542.4172618853627        -850.7514766491076        -1482.875763100514        -5652.036692557915        -8461.466070069408        4714.799671575718         -3822.286219535512        -5674.442045442178        
-4705.358858776031        -577.6261369405547        -903.6051742306154        -1457.48094825157         -5657.440503933642        -8469.302475184581        4729.350484874609         -3801.989841924515        -5643.946347391           
-4729.332679589294        -612.7442674975609        -956.3169527140853        -1432.062276233919        -5662.75300827343         -8477.001704221708        4743.754690712012         -3781.575921962678        -5613.275723409402        
-4752.58089267707         -647.7683650166728        -1008.882005584397        -1406.620197600409        -5667.974272408057        -8484.563860488386        4758.010665200258         -3761.044154024275        -5582.429732703458        
