Orbiter1.MoonInertial.X   Orbiter1.MoonInertial.Y   Orbiter1.MoonInertial.Z   Orbiter2.MoonInertial.X   Orbiter2.MoonInertial.Y   Orbiter2.MoonInertial.Z   Orbiter3.MoonInertial.X   Orbiter3.MoonInertial.Y   Orbiter3.MoonInertial.Z   Orbiter4.MoonInertial.X   Orbiter4.MoonInertial.Y   Orbiter4.MoonInertial.Z   Orbiter5.MoonInertial.X   Orbiter5.MoonInertial.Y   Orbiter5.MoonInertial.Z   Orbiter6.MoonInertial.X   Orbiter6.MoonInertial.Y   Orbiter6.MoonInertial.Z   Orbiter7.MoonInertial.X   Orbiter7.MoonInertial.Y   Orbiter7.MoonInertial.Z   Orbiter8.MoonInertial.X   Orbiter8.MoonInertial.Y   Orbiter8.MoonInertial.Z   
5165.088073036313         -1492.418633375142        -2188.644629743329        3627.466325401227         446.9154326228308         697.3968510416453         -2441.783512475362        -5371.833714262699        -8048.713888584723        5182.114569990663         -2858.169369326963        -4228.692202783452        -4754.907513949394        679.0676023095148         -1007.655791784637        3930.315170365633         -230.1509216706036        336.6811954504519         -3657.84345018219         4769.104187440593         -7128.740613444796        -5217.546512776957        2067.292095302488         -3083.462555941253        
5155.691142569412         -1460.38071419776         -2140.832425232074        3573.663031342236         482.0307705011219         749.4510640509252         -2417.703767169936        -5380.790208656108        -8061.955261149909        5188.724214142654         -2832.570531169942        -4190.390927011467        -4731.689215664286        643.9768205838627         -955.1962496965134        3975.403898202159         -194.3473571981885        283.0345665186469         -3678.587205280812        4754.839462796284         -7107.384502743749        -5216.074753789813        2037.748017803417         -3039.271031532611        
5145.820527669566         -1428.208858017984        -2092.823632754385        3518.597162732287         516.9756880126079         801.2403265623434         -2393.580983708482        -5389.651782850851        -8075.05395780559         5195.093144944389         -2806.840594608977        -4151.895348250284        -4707.747692794568        608.787726781622          -902.5906640202447        4019.388046053369         -158.4898452967755        229.3091466004553         -3699.250416294773        4740.470689473907         -7085.872627715522        -5214.246978102427        2008.064965642581         -2994.871970882465        
5135.468532431682         -1395.903630962421        -2044.619164182135        3462.249355198888         551.7321372411097         852.7374953534745         -2369.415710487097        -5398.41855388874         -8088.010155949625        5201.218284505318         -2780.979248972319        -4113.205029188131        -4683.069536482042        573.5034927897505         -849.8438050295226        4062.287375925967         -122.5896131910849        175.5216950620234         -3719.832223661448        4725.997660963971         -7064.204679729824        -5212.057890969008        1978.242877868994         -2950.265292286436        
5124.627293366328         -1363.465652428102        -1996.220012426202        3404.600553375421         586.2811488977168         903.9140520367655         -2345.208492473233        -5407.090637415822        -8100.824030886753        5207.096502124186         -2754.986186589813        -4074.319537455216        -4657.64104081651         538.1274888434564         -796.960740338458         4104.121445378973         -86.65729258570354        121.6880807052657         -3740.331759331544        4711.42016893148          -7042.380347444501        -5209.502090268928        1948.281713170174         -2905.450943634089        
5113.288775162117         -1330.89559797378         -1947.627255794272        3345.632096193862         620.6027985508554         954.740053250338          -2320.959871260944        -5415.668147688557        -8113.495755837706        5212.724613084283         -2728.861103060597        -4035.238446034316        -4631.448198264232        502.663294530008          -743.9468513756874        4144.909585188638         -50.70294845488388        67.82332488163956         -3760.748146629907        4696.738003208593         -7020.399316794821        -5206.574063768712        1918.181450999225         -2860.428904100962        
5101.4447663553           -1298.1942023671          -1898.842062582698        3285.325810745184         654.6761736976332         1005.184082177177         -2296.670385125311        -5424.151197579864        -8126.025501948636        5218.099377416016         -2702.603697534476        -3995.961333691637        -4604.476695387435        467.1147104011034         -690.807850768877         4184.670880194724         -14.73610674816882        13.94164297860698         -3781.080500113821        4681.950951787177         -6998.261270982854        -5203.268186307629        1887.942092761339         -2815.199185928941        
5089.086874907618         -1265.362262797542        -1849.865695916669        3223.66411522722          688.4793420896167         1055.213202014216         -2272.340569076259        -5432.539898584888        -8138.413438300166        5223.217498626327         -2676.213673007092        -3956.487785428792        -4576.711908909376        431.4857702250592         -637.5498006863054        4223.424153023065         21.23421899758978         -39.94351573521271        -3801.327925428646        4667.058800811763         -6975.965890466876        -5199.578716904944        1857.563663061999         -2769.761836299644        
5076.206523693589         -1232.400642263354        -1800.699518851761        3160.630131480779         721.9893217868521         1104.792912103672         -2247.970954911536        -5440.834360826993        -8150.659731916327        5228.075622393517         -2649.690736629884        -3916.817392957077        -4548.138902185834        395.7807539117639         -584.1791321838391        4261.187950404084         57.19950213906122         -93.81942990532843        -3821.489519160663        4652.061334572267         -6953.512852951186        -5195.499795787182        1827.046211020846         -2724.116939305823        
5062.794945899223         -1199.310273143579        -1751.34499975224         3096.207807581639         755.1820534782019         1153.887107536633         -2223.56207126916         -5449.034693063411        -8162.764547773695        5232.670335226707         -2623.034600035811        -3876.949755195266        -4518.74242215071         360.0042011424084         -530.7026656063972        4297.980531828347         93.15167849283898         -147.6740695140907        -3841.564368687308        4636.958335497126         -6930.901833375799        -5191.02544133339         1796.389811654226         -2678.264618026267        
5048.843180334632         -1166.092160964326        -1701.803717961418        3030.382050908302         788.0323756784783         1202.458043143735         -2199.11444367902         -5457.14100269106         -8174.728048809979        5236.998163088821         -2596.244979680458        -3836.884478791821        -4488.506896811421        324.1609257387463         -477.1276320948091        4333.819860302072         129.0831229717587         -201.4960609086847        -3861.551552024524        4621.74958414631          -6908.132503906643        -5186.149546936445        1765.594567330962         -2632.205036709784        
5034.342066663259         -1132.747388371674        -1652.077369780833        2963.138872037991         820.5140034845099         1250.466302897228         -2174.628594614012        -5465.153395752131        -8186.550395933009        5241.055569981996         -2569.321597201226        -3796.621178672882        -4457.416433377497        288.2560308061657         -423.4616962492           4368.723594985233         164.9866272713407         -255.2746534034959        -3881.450137671141        4606.434859204746         -6885.204533925687        -5180.865877778895        1734.660609305021         -2585.938403074542        
5019.282240551896         -1099.27711932169         -1602.167774775531        2894.465539735975         852.5995116505073         1297.87077586347          -2150.105043540316        -5473.071976939798        -8198.231748029182        5244.838956494306         -2542.264179793594        -3756.159478617396        -4425.454817115635        252.2949246853241         -369.7129800017865        4402.709085513445         200.8553785820259         -308.9996874199715        -3901.25918445042         4591.013937475567         -6862.117590021371        -5175.168067521197        1703.588099328743         -2539.464970728819        
5003.654128745708         -1065.682603501016        -1552.076882424037        2824.350747190139         884.2603228224325         1344.628639960865         -2125.544306967218        -5480.896849603509        -8209.772261972073        5248.344658306683         -2515.072460606636        -3715.499011860607        -4392.605511033966        216.2833377480274         -315.890087750915         4435.793367822465         236.6829392989166         -362.6615641223616        -3920.977741348484        4575.486593873589         -6838.871335979406        -5169.049614900869        1672.377231352439         -2492.785041720112        
4987.447944073952         -1031.965180990112        -1501.806779132137        2752.784789503159         915.4667018468608         1390.695354894444         -2100.946898496244        -5488.628115754749        -8221.172092630877        5251.568944658808         -2487.746179157868        -3674.639421727392        -4358.851656509636        180.2273400722188         -262.0021328092553        4467.993161309947         272.463227699569          -416.2512165030639        -3940.604847349721        4559.852601419378         -6815.465432773664        -5162.503880240693        1641.028233314049         -2445.898969219794        
4970.653680392599         -998.1262871835497        -1451.359695631749        2679.759752283906         946.1877571502118         1436.024665751611         -2076.313328869641        -5496.265876072343        -8232.43139287876         5254.508016772859         -2460.285081769282        -3633.580362297042        -4324.176074985196        144.1333600307116         -208.0587652174872        4499.324867184463         308.1904995563091         -469.7600818698993        -3960.139531268942        4544.111731232668         -6791.899538557336        -5155.524081864525        1609.541369024024         -2398.807160350669        
4953.261107471641         -964.1674579819664        -1400.73801478566         2605.269710976296         976.3914502524422         1480.568618847843         -2051.644106018284        -5503.810229907511        -8243.550313601067        5257.158006233716         -2432.688922024972        -3592.32149910077         -4288.561270873019        108.0082038281835         -154.0702009744127        4529.804567865343         343.8593306511175         -523.1800756841549        -3979.580811580308        4528.263752526895         -6768.173308654514        -5148.103292419168        1577.916940151656         -2351.510079165717        
4935.259765835697         -930.0903352702735        -1349.944279821881        2529.310940324416         1006.044614545943         1524.277591505321         -2026.939735109132        -5511.26127528958         -8254.529003703472        5259.514973324491         -2404.95746125147         -3550.86250985408         -4251.989435820244        71.85907601809595         -100.0472527317179        4559.448027309612         379.4646001575748         -576.5035666987533        -3998.92769624303         4512.308432602964         -6744.286395551841        -5140.234435100749        1546.155288317241         -2304.008249786246        
4916.6389615683           -895.8966726994258        -1298.981203021074        2451.882133096587         1035.112984520092         1567.100337521435         -2002.200718591877        -5518.61910893087         -8265.367610120011        5261.574905316098         -2377.090469022398        -3509.203085225279        -4214.442454502438        35.69360103091458         -46.00136199904955        4588.270692154314         415.0014748558751         -629.7233533435792        -4018.179182523498        4496.245536844304         -6720.238448890799        -5131.910279784614        1514.256797297217         -2256.30225970858         
4897.387761091464         -861.5883417875739        -1247.851674882782        2372.984626876554         1063.561236648879         1608.984050135739         -1977.427556245239        -5525.883826231991        -8276.066277821083        5263.333714709283         -2349.087723688455        -3467.342929642502        -4175.901912130605        -0.4801542584318668       8.055367099033901         4616.287693572958         450.4653941458673         -682.832641306537         -4037.334256814022        4480.074828711047         -6696.029115460085        -5123.123439057337        1482.221895347815         -2208.392763288837        
4877.494985933939         -827.1673383597517        -1196.55877379718         2292.622637378547         1091.353043173614         1649.874444321846         -1952.620745222564        -5533.055521286849        -8286.625149821193        5264.7872374281           -2320.949012933765        -3425.281762140512        -4136.349103873639        -36.65365689923055        62.11013247753726         4643.513849754643         485.8520558236632         -735.8250222581264        -4056.391894448068        4463.796069735254         -6671.658039188362        -5113.866364150294        1450.051057654375         -2160.280485415598        
4856.949207503785         -792.6357893439708        -1145.105776250421        2210.803496356384         1118.45113999868          1689.715860209893         -1927.780780097033        -5540.134286887594        -8297.044367186783        5265.931230963106         -2292.67413436051         -3383.019317250233        -4095.765046417291        -72.81788315036101        116.1493971272721         4669.96366892384          521.157402588171          -788.6944536687515        -4075.351059511682        4447.409019516082         -6647.124861137563        -5104.131340773572        1417.744808913383         -2111.966225381475        
4835.738741882509         -757.995959944441         -1093.496167593083        2127.537891758664         1144.817409875279         1728.45138937459          -1902.908152906224        -5547.120214529685        -8307.324069043796        5266.76137246305          -2264.26289610262         -3340.555345932255        -4054.130491901364        -108.963292665896         170.1588505112159         4695.651352826419         556.3776092432672         -841.4352396682079        -4094.210704651341        4430.913435715192         -6622.429219496466        -5093.910484850348        1385.30372605467          -2063.450860964542        
4813.851644660695         -723.2502612117678        -1041.733653402771        2042.840107340497         1170.412981962785         1766.023025596136         -1878.003353196182        -5554.013394416776        -8317.464392585272        5267.273256773435         -2235.715117470827        -3297.889616557426        -4011.425944497692        -145.0798015749897        224.1233683093742         4720.590800615493         591.509070563945          -894.0420128988626        -4112.969770877768        4414.309074052493         -6597.570749574748        -5083.195738151029        1352.72844111186          -2014.735352731921        
4791.275705837688         -688.4012580332346        -989.8221714735555        1956.728258485324         1195.198348727718         1802.371841505257         -1853.066868065056        -5560.813915465376        -8327.465473078802        5267.462394420625         -2207.030629630201        -3255.021915936406        -3967.631679914979        -181.1567544548307        278.0269705131359         4744.795613077251         626.5483897939557         -946.509717314766         -4131.627187366088        4397.595688302186         -6572.549083797436        -5071.978863827651        1320.019644249172         -1965.82074857768         
4767.998444810481         -653.4516775648808        -937.7659044660686        1869.224520531789         1219.13350096246          1837.438192253816         -1828.099182206162        -5567.521865309682        -8337.327443873801        5267.324209539715         -2178.209276311565        -3211.952050400956        -3922.727768139783        -217.1828952074284        331.8527778852149         4768.279097143066         661.4923677447368         -998.8335918804514        -4150.181871251698        4380.773030289158         -6547.363851699949        -5060.251441848872        1287.178086954402         -1916.708188508957        
4744.007105480632         -618.404418130347         -885.5692932539969        1780.355345455697         1242.178081470134         1871.161946999491         -1803.100777950589        -5574.137330306345        -8347.050436408812        5266.854037744895         -2149.250914559467        -3168.679846939631        -3876.694099748594        -253.1463368626428        385.582966818125          4791.054270640147         696.3379924653564         -1051.009155125095        -4168.632727422184        4363.840849885659         -6522.014679923508        -5048.004864336544        1254.204585406405         -1867.398909694079        
4719.288651511131         -583.2625586106442        -833.2370510041364        1690.151662346369         1264.291557668301         1903.48274855208          -1778.072135309369        -5580.6603955389          -8356.634580218612        5266.047123940516         -2120.155415517918        -3125.205154390889        -3829.510416151184        -289.0345303427312        439.1987226463971         4813.133867237528         731.0824294557679         -1103.032190508966        -4186.978648304983        4346.79889500828          -6496.501192211319        -5035.230330805251        1221.100024027692         -1817.894251788006        
4693.829761769142         -548.0293683518539        -780.7741780290089        1598.649056760987         1285.433413013408         1934.34030100191          -1753.013732015126        -5587.091144822538        -8366.080002941308        5264.898620071224         -2090.92266525625         -3081.527844696102        -3781.156344152289        -324.8342322419048        492.680191491585          4834.530341549573         765.7230123945628         -1154.898732561007        -4205.218513650674        4329.646911615448         -6470.823009404994        -5021.918843306819        1187.865359233227         -1768.195662550454        
4667.616825995239         -512.7083176170709        -728.1859774517652        1505.887923765171         1305.563356735802         1963.67468453414          -1727.926043563333        -5593.429660708294        -8375.386830325209        5263.403582809697         -2061.552565636579        -3037.6478142165          -3731.611435245388        -360.5314716920839        546.0064307480352         4855.255874362469         800.257234355784          -1206.60505374815         -4223.351190311907        4312.384643705387         -6444.979749441845        -5008.061201482255        1154.501623385528         -1718.304703774251        
4640.63594074393          -477.3030886114575        -675.4780717258982        1411.913589299715         1324.641550911125         1991.426695938135         -1702.809543253054        -5599.676024487766        -8384.555186235695        5261.556971180195         -2032.045035226445        -2993.564985116478        -3680.855210078997        -396.1115164089715        599.1553583510686         4875.322377954028         834.6827394897118         -1258.147652038053        -4241.375532017715        4295.011833313911         -6418.971027352643        -4993.647997524473        1121.009928968793         -1668.223057540832        
4612.87290564584          -441.8175871093408        -622.6564200525172        1316.776394476794         1342.628853384056         2017.538212558225         -1677.664702227325        -5605.830316197302        -8393.585192662053        5259.353644116141         -2002.400010257203        -2949.27930681748         -3628.867208562035        -431.5588380389963        652.1037010077562         4894.741501479366         868.9973151423619         -1309.523239119764        -4259.290379143247        4277.528220513545         -6392.796455260192        -4978.669611055724        1087.391472994408         -1617.952532822354        
4584.313220047727         -406.2559547134442        -569.7273367400921        1220.531737531375         1359.487074514327         2041.952576617914         -1652.491989513044        -5611.892614622368        -8402.476969723939        5256.788357950296         -1972.617445632233        -2904.790757526003        -3575.627046099617        -466.8570769554353        704.8269416138064         4913.524636399161         903.1988843918662         -1360.728729247028        -4277.094558474695        4259.933543412481         -6366.45564237854         -4963.116203924699        1053.647541650862         -1567.495072449849        
4554.942080092631         -370.6225817772211        -516.6975105525344        1123.240068457351         1375.179245154373         2064.61499600971          -1627.291872060538        -5617.862997301738        -8411.230635678134        5253.855763835556         -1942.697315986734        -2860.099345839408        -3521.114476473449        -501.9890066877706        757.2992661315657         4931.682921929416         937.2854989788611         -1411.761228672054        -4294.786882969347        4242.227538154053         -6339.948195012694        -4946.977714929075        1019.779515212402         -1516.852760468522        
4524.744376309478         -334.9221210228279        -463.5740250925883        1024.966831861078         1389.669892706617         2085.472956806334         -1602.0648147826          -5623.741540531511        -8419.846306924766        5250.550405094822         -1912.639616802277        -2815.205112434254        -3465.309461900702        -536.9364982038969        809.4935102600139         4949.227250494136         971.2553326107445         -1462.618025637756        -4312.366151510578        4224.409938917204         -6313.273716559634        -4930.243854470638        985.7888732212014         -1466.027829902363        
4493.704691789171         -299.1595018861117        -410.3643802683218        925.7823542802216         1402.925321576709         2104.476641951856         -1576.811280593276        -5629.528319369478        -8428.324098013924        5246.866714498057         -1882.444365578471        -2770.108131841058        -3408.192250820619        -571.6804843100836        861.3811062915775         4966.168273164978         1005.106674619252         -1513.296580899274        -4329.831148657817        4206.480477916659         -6286.431807509594        -4912.904099150808        951.6771999581251         -1415.022670951468        
4461.807301032459         -263.3399456219631        -357.076514891698         825.7616731405433         1414.913893863733         2121.579349879117         -1551.531730446077        -5635.223407638958        -8436.664121651673        5242.7990114649           -1852.11160306586         -2724.808514310454        -3349.743463968305        -606.2009244791698        912.932030622731          4982.516405073649         1038.837923952553         -1563.794518746116        -4347.180644391134        4188.438885404787         -6259.422065448511        -4894.947686316576        917.4461902196053         -1363.839839646738        
4429.036169563842         -227.4689812039142        -303.7188304576848        724.9843056446553         1425.606305735302         2136.737906213326         -1526.226623372029        -5640.826877932821        -8444.866488706379        5238.341499191185         -1821.641394562437        -2679.306407775584        -3289.944189297501        -640.4767704716651        964.1147524638218         4998.281830784617         1072.447583484696         -1614.109618497954        -4364.413393850453        4170.284889672708         -6232.244085061393        -4876.363608567524        883.0976554174558         -1312.482066987897        
4395.374954416053         -191.5524620501674        -250.3002161528566        623.5339571720688         1434.975854658114         2149.91306130786          -1500.896416517178        -5646.338801617385        -8452.931308214582        5233.488261697436         -1791.033831277629        -2633.601999915903        -3228.77608630812         -674.4859331724583        1014.896184381185         5013.474509617678         1105.934254624182         -1664.239806448953        -4381.528137069341        4152.018217053381         -6204.897458136431        -4857.140608236805        848.6335300192586         -1260.95226859246         
4360.807005600203         -155.5965836097021        -196.8300751422648        521.4981701696379         1442.998692505935         2161.069866144739         -1475.541565179781        -5651.759248836257        -8460.858687387197        5228.233260797846         -1760.289031767461        -2587.695520328183        -3166.22150031646         -708.2052511295769        1065.241635399696         5028.10418091109          1139.296632206184         -1714.183148236247        -4398.52359870293         4133.638591924391         -6177.381773570232        -4837.267171860891        814.055878350453          -1209.253554884286        
4325.315368688418         -119.6079018405871        -143.3183521814935        418.9679159668303         1449.654059566441         2170.178019139741         -1450.162522847211        -5657.088288513944        -8468.648731615132        5222.570332988063         -1729.407143444638        -2541.58724280991         -3102.26358717501         -741.6104613495409        1115.114767496911         5042.180369217283         1172.533499653509         -1763.937841609557        -4415.398487750164        4115.145736711624         -6149.696617374168        -4816.73152465462         779.366901776637          -1157.389241852477        
4288.882788648887         -83.59335261204978        -89.77556259967969        316.0371334073134         1454.924494599632         2177.212176607689         -1424.759741232439        -5662.325988359982        -8476.301544475253        5216.493186249965         -1698.388344167906        -2495.277487762243        -3036.886448901234        -774.6761729790596        1164.477556430444         5055.71238942472          1205.643724390713         -1813.502209580474        -4432.151497270039        4096.539371894149         -6121.841572681646        -4795.521625010704        744.5689462886658         -1105.362862412236        
4251.491715086624         -47.56027205940336        -36.21282269686344        212.8022196107631         1458.796016366163         2182.152220057003         -1399.333670310167        -5667.472414872027        -8483.817227735883        5209.995396772269         -1667.232843914535        -2448.766624717886        -2970.075280608144        -807.3758445787244        1213.290257956018         5068.709351800047         1238.62625349866          -1862.87469393076         -4448.781304091666        4077.819216009288         -6093.816219756787        -4773.625159045536        709.6645105120842         -1053.178178401373        
4213.12430905868          -11.51641792012379        17.35811840475071         109.3614795612084         1461.258272423642         2184.983474081964         -1373.884758352724        -5672.527633339807        -8491.195881362481        5203.070405584978         -1635.940886541619        -2402.055075001845        -2901.816529040283        -839.6817657774664        1261.511380616226         5081.180166945895         1271.480109596334         -1912.053849060234        -4465.286568518117        4058.984985658666         -6065.620136003912        -4751.029535215726        674.6562541656313         -1000.839193247783        
4173.762451647985         24.5300081250025          70.92484542031889         5.814542551917839         1462.304651509679         2185.696869428619         -1348.413451965491        -5677.491707848618        -8498.437603523053        5195.711515106697         -1604.512751639413        -2355.143314531742        -2832.098062904712        -871.5650441777543        1309.097666403482         5093.133550670478         1304.20438693685          -1961.038336155994        -4481.665934023797        4040.036395515315         -6037.252895978745        -4727.721879033066        639.5470069920411         -948.3501653446874        
4133.387754497788         60.57033708429663         124.4742420427792         -97.73824523453368        1461.932356516889         2184.289046869526         -1322.920196122184        -5682.364701282466        -8505.542490593594        5187.911885603156         -1572.9487564835          -2308.031876765483        -2760.909355042604        -902.9955984668341        1356.004080726678         5104.578028766031         1336.798247707309         -2009.826917665283        -4497.918026945248        4020.973158331122         -6008.714071400696        -4703.689027909553        604.3397781884996         -895.7156221722544        
4091.981572526711         96.59540824522264         177.9924545420799         -201.1964416716655        1460.142435951857         2180.762398869439         -1297.405434199696        -5687.146675327909        -8512.51063716333         5179.664531556075         -1541.249258090276        -2260.721355804679        -2688.241676311765        -933.9421587696997        1402.183813232143         5115.521941693311         1369.260918520682         -2058.418452055892        -4514.041456165025        4001.794984946144         -5980.003231166513        -4678.917526167323        569.0377663620748         -842.9403752056533        
4049.525019064225         132.5955437115044         231.4648538095353         -304.4601320922084        1456.939772844722         2175.125047639071         -1271.869608012683        -5691.837690476968        -8519.342136039806        5170.962317940881         -1509.414655381697        -2213.212409662374        -2614.088300839067        -964.3722753568436        1447.588291146239         5125.973449170677         1401.591687089123         -2106.811888848519        -4530.034812788785        3982.501584297628         -5951.119941365614        -4653.393620253381        533.6443700400996         -790.0295356521965        
4005.998983666796         168.5605218845885         284.8759958442824         -407.4305438246956        1452.333031283284         2167.390759969421         -1246.31315784785         -5696.437806030619        -8526.037078254158        5161.797956412833         -1477.44539146591         -2165.505763703986        -2538.444722052664        -994.2523368888651        1492.167206908693         5135.940534666137         1433.789899069932         -2155.006263906223        -4545.896669815178        3963.092663431307         -5922.063765296713        -4627.103254203234        498.1631987626897         -736.9885310601676        
3961.384152897328         204.4795498934691         338.209580692579          -510.0106408327119        1446.33456197835          2157.578801060678         -1220.736522497973        -5700.947080101876        -8532.59555306597         5152.164001400481         -1445.341956039192        -2117.602214271581        -2461.308878614363        -1023.547599437239        1535.868561951997         5145.43100979169          1465.85495507397          -2203.000694967079        -4561.625581798289        3943.567927512806         -5892.834263486118        -4600.032065403284        462.5980847895262         -683.823122845788         
3915.661034372693         240.3412349903374         391.44840986497           -612.105688251555         1438.960269414645         2145.713731246011         -1195.140139295632        -5705.365569618996        -8539.017647968256        5142.052846106046         -1413.104887917347        -2069.50263250136         -2382.681389041405        -1052.222227559658        1578.638728541991         5154.45251859937          1497.786307827919         -2250.794377407408        -4577.22008450274         3923.92707984068          -5863.430993707938        -4572.165380707156        426.9530954513466         -630.539424784336         
3868.809984408421         276.1335549379            444.5743422761152         -713.6237778770446        1430.229444105178         2131.825150917924         -1169.524444146649        -5709.693330328504        -8545.30344869211         5131.456718412635         -1380.734777702717        -2021.207968345378        -2302.565793434944        -1080.239348727395        1620.422531620628         5163.01254177888          1529.583459482645         -2298.386580222519        -4592.678694550923        3904.16982186056          -5833.853511005727        -4543.488212968048        391.2325461783912         -577.1439225141366        
3820.811239613729         311.8438274313812         497.5682487722952         -814.47630719874          1420.164564186882         2115.947400016448         -1143.889871563239        -5713.930416798277        -8551.453039211599        5120.367676697962         -1348.232270595094        -1972.719254808821        -2220.968800320785        -1107.561122390733        1661.163352576172         5171.118400757201         1561.245959059102         -2345.776642213605        -4607.999909062346        3884.295853180229         -5804.101367716212        -4513.985258055953        355.4410142397392         -523.6434941029001        
3771.644952814997         347.4586786139989         550.4099653382145         -914.5784062236344        1408.791071058426         2098.119219116867         -1118.23685469701         -5718.076882420282        -8557.466501748306        5108.777605555268         -1315.598069354077        -1924.037612415123        -2137.900536161847        -1134.148824923031        1700.803256796789         5178.777261700394         1592.773400025209         -2392.96396837011         -4623.182205284858        3864.304871586559         -5774.174113494839        -4483.64089243616         319.5833532268298         -470.0454317272815        
3721.291233710639         382.9640107632731         603.0782451026316         -1013.849307970551        1396.137123996974         2078.383379502426         -1092.565825371581        -5722.13277941366         -8563.343916775746        5096.678211421866         -1282.832937422732        -1875.16425391176         -2053.374794628253        -1159.962951595197        1739.283146730624         5185.996139418508         1624.165417995478         -2439.948026436148        -4638.224040217494        3844.196573062974         -5744.071295343543        -4452.439171394435        283.664708316559          -416.3574645174085        
3669.730194684918         418.3449692499125         655.5507092971238         -1112.212660046891        1382.233338742983         2056.786289691692         -1066.877214115055        -5726.098158827459        -8569.085363023973        5084.061018116525         -1249.937702219468        -1826.100489229982        -1967.409282220775        -1184.963336597197        1776.542941969645         5192.781901174443         1655.421688548638         -2486.728343652328        -4653.1238502247          3823.970651809301         -5713.792457640346        -4420.363828003101        247.6905323480605         -362.5877826185606        
3616.942002232099         453.5859088939615         707.8037973603641         -1209.596776114733        1367.112514965876         2033.377585781418         -1041.171450192167        -5729.973070543434        -8574.690917483676        5070.917362287451         -1216.913258610119        -1776.847730713198        -1880.025856352499        -1209.109291929344        1812.521787584818         5199.1412703979           1686.54192515515          -2533.30450366257         -4667.880050641805        3803.626800262253         -5683.337142171484        -4387.39827293258         211.6666027497849         -308.7450625223573        
3562.906934464016         488.670359876065          759.8127164248144         -1305.934827315315        1350.809357356804         2008.209712718235         -1015.44896163627         -5733.757563278545        -8580.160655410669        5057.238388772515         -1183.760572568572        -1727.407498629094        -1791.250751520784        -1232.359765735804        1847.158291560248         5205.080830305538         1717.525877209962         -2579.676143578021        -4682.491035371437        3783.164709117904         -5652.704888165725        -4353.525595224128        175.5990393502288         -254.8384937205701        
3507.605445194698         523.5809933901764         811.5513904725667         -1401.164974865111        1333.360194860783         1981.337503255199         -989.7101752810559        -5737.451684587984        -8585.494650329871        5043.015045874956         -1150.480685037561        -1677.781426981295        -1701.114788769119        -1254.673520338023        1880.390791701531         5210.607027428952         1748.373328164453         -2625.842951188941        -4696.95517647051         3762.584067355841         -5621.895232331153        -4318.728564151243        139.4943231088691         -200.8778067322273        
3451.018235111231         558.2995872668107         862.9924095031747         -1495.230446079193        1314.802702262648         1952.817760895996         -963.9555167920334        -5741.055480867217        -8590.692974039295        5028.238080557552         -1117.074716001109        -1627.971269637783        -1609.653563272004        -1276.009329852182        1912.157651826972         5215.726175051823         1779.084093752492         -2671.804662317591        -4711.270823727842        3741.88456226472          -5590.907708894636        -4282.989632310942        103.3593157994328         -146.8733025549736        
3393.126330552797         592.8069918332621         914.1069791196205         -1588.079557015531        1295.175627981138         1922.708852574666         -938.1854106979154        -5744.568997354945        -8595.755696614215        5012.898033559584         -1083.543868779554        -1577.978906793898        -1516.907604600026        -1296.326196841139        1942.397586397739         5220.444456557627         1809.658020305505         -2717.561058303865        -4725.436304231844        3721.065879469737         -5559.74184964376         -4246.290940099643        67.20128067932092         -92.83588358867564        
3333.911170425607         627.083096327784          964.8648710089328         -1679.665685752785        1274.518531496695         1891.070316165191         -912.4002804215706        -5747.992278135382        -8600.682886410825        4996.985234441396         -1049.889434561424        -1527.806351788779        -1422.922504060189        -1315.583586968074        1971.050012013904         5224.767928690097         1840.094983152056         -2763.11196361715         -4739.449921928142        3700.127702962258         -5528.397183971858        -4208.614321744346        31.02790417405777         -38.77708607618115        
3273.354701780045         661.1067962335655         1015.234374870604         -1769.947200979717        1252.871533344092         1857.962487166631         -886.6005483110348        -5751.325366140401        -8605.474610070145        4980.489796562601         -1016.112797184149        -1477.455758295138        -1327.749003480072        -1333.741680091363        1998.055423410435         5228.702524727429         1870.394885097339         -2808.457243587793        -4753.309957166843        3679.0697151309           -5496.873238925735        -4169.94131307611         -5.152681394247338        15.29088589752791         
3211.439484565912         694.8559619576554         1065.18225243155          -1858.887351058307        1230.275080060877         1823.446148093353         -860.786635670127         -5754.568303152337        -8610.130932521541        4963.401612000802         -982.2154381782166        -1426.929427903786        -1231.443039937032        -1350.761635680741        2023.355790746282         5232.254057572631         1900.557654978358         -2853.596802251734        -4767.014666239193        3657.891596794885         -5465.169539256691        -4130.25316125105         -41.33187401137548        69.35512481245678         
3148.148806059835         728.3074093389441         1114.673694278084         -1946.454119003305        1206.769725917664         1787.582203253143         -834.95896278898          -5757.721129805723        -8614.651916986477        4945.710346418928         -948.1989420902682        -1376.229818124673        -1134.065741242637        -1366.605869850027        2046.894974114082         5235.428222761431         1930.583246291324         -2898.53058030238         -4780.562280903236        3636.593027239898         -5433.285607474711        -4089.530836642618        -77.50057708838722        123.4019824978895         
