Orbiter1.MoonInertial.X   Orbiter1.MoonInertial.Y   Orbiter1.MoonInertial.Z   Orbiter2.MoonInertial.X   Orbiter2.MoonInertial.Y   Orbiter2.MoonInertial.Z   Orbiter3.MoonInertial.X   Orbiter3.MoonInertial.Y   Orbiter3.MoonInertial.Z   Orbiter4.MoonInertial.X   Orbiter4.MoonInertial.Y   Orbiter4.MoonInertial.Z   
-1965.513331223163        9760.999600773968         -932.3499297274102        2135.041424535841         1472.105386900075         3217.548628525779         1859.803349965252         -5005.219879439392        -7803.392426985985        -2296.909460510724        -3407.411391674366        437.8057863808062         
-1988.557593206802        9780.692024964199         -960.5674904029875        2126.56547894649          1553.481026841153         3220.69709029753          1886.265648407352         -4995.720380028943        -7836.970417461649        -2285.689493983882        -3456.123836206621        372.9596649715968         
-2011.567118258521        9800.213516257354         -988.7678851149394        2117.568191764876         1634.476135840756         3223.056127963559         1912.688989397822         -4986.117913251568        -7870.386322553764        -2273.909151357351        -3503.989237647445        308.0219278726145         
-2034.541779392588        9819.565078924061         -1016.950754831108        2108.062167017153         1715.078889905475         3224.640996462782         1939.073172709104         -4976.413583380054        -7903.640878092847        -2261.582487853273        -3551.013076756208        243.0100071123452         
-2057.481452855674        9838.747707720322         -1045.115746730822        2098.05990026315          1795.278239059204         3225.466942061612         1965.418003450308         -4966.608480317693        -7936.73481474648         -2248.723421536808        -3597.20126684109         177.9406981777574         
-2080.386018053934        9857.762388001545         -1073.26251408289         2087.573763572364         1875.063882476534         3225.549177067995         1991.723291939037         -4956.703679837636        -7969.668858041667        -2235.3457174988          -3642.560119424947        112.8301674314425         
-2103.255357481641        9876.610095835989         -1101.390716126567        2076.615991945859         1954.426243145892         3224.902856457513         2017.98885357652          -4946.700243817002        -8002.443728388054        -2221.462973629998        -3687.096311171947        47.69396088743815         
-2126.089356651602        9895.291798115533         -1129.500017954822        2065.198671120801         2033.356442221731         3223.543056352122         2044.214508726014         -4936.599220466684        -8035.060141101858        -2207.088607913814        -3730.816852119344        -17.45298581401585        
-2148.88790402723         9913.80845266633          -1157.590090400394        2053.333726691519         2111.846273211704         3221.484754287667         2070.400082594264         -4926.401644556667        -8067.518806430598        -2192.235847161734        -3773.729055244592        -82.59633638459491        
-2171.65089095624         9932.161008356663         -1185.660609924264        2041.032914479496         2189.888176128501         3218.742811199598         2096.545405115947         -4916.108537636988        -8099.820429578453        -2176.917717114484        -3815.840507387707        -147.7223419614602        
-2194.378211605901        9950.350405204459         -1213.711258506606        2028.307812083527         2267.475211726211         3215.3319550546           2122.650310841098         -4905.72090825421         -8131.965710732358        -2161.147033830843        -3857.159041535866        -212.817828410276         
-2217.069762899861        9968.377574482525         -1241.741723540181        2015.16981154136          2344.601035924105         3211.266766051151         2148.714638825404         -4895.239752164227        -8163.955345088558        -2144.936396286648        -3897.692710469768        -277.8701829813363        
-2239.725444456388        9986.243438823032         -1269.751697725878        2001.630113034407         2421.259874511685         3206.561663312401         2174.738232523203         -4884.666052540299        -8195.790022879868        -2128.29818010662         -3937.449761762633        -342.867340434721         
-2262.345158528202        10003.94891232013         -1297.740878970653        1987.699719568016         2497.446498215548         3201.230892992084         2200.720939683291         -4874.00078017771         -8227.470429403242        -2111.244532353594        -3976.438614114595        -407.7977687405364        
-2284.928809943565        10021.49490063154         -1325.708970287757        1973.389432560987         2573.156198198616         3195.288517715555         2226.662612247193         -4863.244893694005        -8258.997245048085        -2093.787367301004        -4014.667834999622        -472.6504544515337        
-2307.476306048862        10038.88230107847         -1353.655679698801        1958.709848280298         2648.384762052505         3188.748407277453         2252.563106250163         -4852.399339725787        -8290.371145324811        -2075.938363116613        -4052.146119597717        -537.4148878378328        
-2329.987556652515        10056.11200274434         -1381.580720138474        1943.671355058017         2723.128450333199         3181.624230519461         2278.422281724517         -4841.465053121559        -8321.592800893763        -2057.708959388183        -4088.882270978705        -602.0810478639323        
-2352.462473970154        10073.18488657236         -1409.483809360623        1928.284131230757         2797.38397368358          3173.929448312236         2304.240002605424         -4830.442957130843        -8352.66287759479         -2039.110355424215        -4124.885181502439        -666.6393870819593        
-2374.900972571122        10090.10182546149         -1437.36466984704         1912.558143743503         2871.148470576736         3165.677307568752         2330.016136639126         -4819.333963589859        -8383.582036476873        -2020.15350926567         -4160.163815395965        -731.0808165063499        
-2397.302969326207        10106.86368436116         -1465.223028717563        1896.503147362746         2944.419485708233         3156.880836217082         2355.7505552933           -4808.138973103662        -8414.350933828129        -2000.849137347715        -4194.727192466031        -795.3966905292473        
-2419.668383356548        10123.47132036497         -1493.058617642644        1880.128684446303         3017.194949057885         3147.55283906433          2381.443133669687         -4796.858875224832        -8444.970221206197        -1981.207714753531        -4228.584372904734        -859.5787919287977        
-2441.997135983795        10139.92558280297         -1520.871172757325        1863.444085219948         3089.473155637446         3137.705894485407         2407.093750418979         -4785.494548628514        -8475.440545468824        -1961.23947600527         -4261.744443143718        -923.6193170165934        
-2464.289150681347        10156.22731333249         -1548.66043457741         1846.458468513651         3161.252745932783         3127.352351873327         2432.702287657652         -4774.046861284936        -8505.76254880472         -1940.954416340392        -4294.216502711643        -987.5108609648887        
-2486.544353026766        10172.37734602817         -1576.426147917082        1829.180742912984         3232.532687047729         3116.504329790769         2458.268630886916         -4762.516670627519        -8535.936868764431        -1920.36229342455         -4326.009652050503        -1051.24640334869         
-2508.762670655269        10188.37650747038         -1604.168061808479        1811.619608283931         3303.31225454947          3105.173714765231         2483.792668913724         -4750.904823719233        -8565.964138291747        -1899.472629455631        -4357.132981245406        -1114.81929393328         
