ELFO.MoonMJ2000Eq.X       ELFO.MoonMJ2000Eq.Y       ELFO.MoonMJ2000Eq.Z       
-4017.855882023403        -4555.938652680721        -6799.313635320133        
-3998.629975865828        -4571.714238846136        -6822.815286865509        
-3979.31185605732         -4587.383975316494        -6846.158793424838        
-3959.902478260919        -4602.948084947566        -6869.344488819355        
-3940.402788156411        -4618.406788736902        -6892.372704094319        
-3920.813721604412        -4633.760305829564        -6915.243767527703        
-3901.136204806564        -4649.008853524152        -6937.958004639171        
-3881.371154463675        -4664.152647278766        -6960.515738199305        
-3861.519477930211        -4679.1919007174          -6982.917288239019        
-3841.582073366153        -4694.126825636238        -7005.162972059188        
-3821.559829886304        -4708.957632010177        -7027.253104240473        
-3801.453627706156        -4723.684527999503        -7049.187996653309        
-3781.264338286011        -4738.307719956603        -7070.967958468078        
-3760.992824471614        -4752.827412432802        -7092.593296165403        
-3740.639940632798        -4767.243808185347        -7114.064313546602        
-3720.206532799348        -4781.557108184395        -7135.381311744277        
-3699.693438794406        -4795.767511620128        -7156.544589233003        
-3679.101488365792        -4809.875215909939        -7177.554441840104        
-3658.431503314583        -4823.880416705681        -7198.411162756587        
-3637.684297621425        -4837.783307900987        -7219.115042548096        
-3616.860677571152        -4851.58408163859         -7239.666369166014        
-3595.961441874446        -4865.282928317742        -7260.065427958536        
-3574.987381787971        -4878.88003660168         -7280.312501681918        
-3553.939281232015        -4892.375593425124        -7300.407870511692        
-3532.817916906148        -4905.769784001721        -7320.351812053967        
-3511.624058403308        -4919.062791831675        -7340.144601356762        
-3490.358468321268        -4932.254798709255        -7359.786510921367        
-3469.021902372537        -4945.345984730389        -7379.277810713713        
-3447.615109492559        -4958.336528300293        -7398.618768175817        
-3426.138831945485        -4971.226606141019        -7417.809648237155        
-3404.593805429002        -4984.016393299113        -7436.850713326108        
-3382.980759176426        -4996.706063153179        -7455.742223381385        
-3361.300416058046        -5009.29578742155         -7474.484435863458        
-3339.553492679901        -5021.785736169826        -7493.077605765931        
-3317.740699481743        -5034.176077818527        -7511.521985626998        
-3295.862740832497        -5046.466979150631        -7529.817825540762        
-3273.920315125142        -5058.658605319171        -7547.965373168649        
-3251.914114869025        -5070.751119854758        -7565.964873750687        
-3229.84482678154         -5082.744684673176        -7583.816570116833        
-3207.71313187771         -5094.639460082777        -7601.520702698224        
-3185.519705558778        -5106.435604792103        -7619.077509538423        
-3163.265217698936        -5118.133275917193        -7636.487226304562        
-3140.950332731009        -5129.732628989135        -7653.750086298511        
-3118.575709730678        -5141.233817961416        -7670.866320467954        
-3096.142002499371        -5152.636995217239        -7687.836157417441        
-3073.649859645811        -5163.942311576888        -7704.659823419352        
-3051.099924666167        -5175.149916305018        -7721.337542424822        
-3028.49283602339         -5186.259957117916        -7737.869536074635        
-3005.829227224924        -5197.272580190634        -7754.25602370999         
-2983.109726899187        -5208.187930164218        -7770.497222383281        
-2960.334958871303        -5219.006150152854        -7786.593346868729        
-2937.505542237137        -5229.727381750825        -7802.544609673037        
-2914.6220914367          -5240.351765039653        -7818.351221045872        
-2891.68521632615         -5250.879438595046        -7834.013388990374        
-2868.695522248687        -5261.310539493774        -7849.531319273505        
-2845.653610104753        -5271.645203320644        -7864.905215436389        
-2822.560076420661        -5281.883564175223        -7880.135278804526        
-2799.415513416752        -5292.025754678689        -7895.221708497986        
-2776.220509074104        -5302.071905980541        -7910.164701441434        
-2752.975647200539        -5312.022147765238        -7924.964452374137        
-2729.681507495639        -5321.876608258812        -7939.621153859916        
-2706.338665614661        -5331.635414235468        -7954.134996296925        
-2682.947693231923        -5341.298691024014        -7968.506167927408        
-2659.509158102795        -5350.866562514391        -7982.734854847346        
-2636.023624125053        -5360.339151163978        -7996.821241016049        
-2612.491651399701        -5369.716578003921        -8010.765508265606        
-2588.913796290115        -5378.998962645463        -8024.5678363103          
-2565.29061148141         -5388.186423286097        -8038.228402755878        
-2541.622646038071        -5397.279076715698        -8051.747383108785        
-2517.910445461341        -5406.277038322645        -8065.124950785277        
-2494.154551745625        -5415.180422099831        -8078.361277120435        
-2470.355503434315        -5423.989340650616        -8091.456531377109        
-2446.513835674617        -5432.703905194692        -8104.410880754745        
-2422.630080271745        -5441.324225574019        -8117.224490398155        
-2398.70476574247         -5449.850410258456        -8129.897523406114        
-2374.738417368091        -5458.282566351612        -8142.430140839999        
-2350.731557246298        -5466.620799596363        -8154.822501732167        
-2326.684704342682        -5474.865214380523        -8167.074763094359        
-2302.598374541732        -5483.015913742318        -8179.187079925985        
-2278.473080696771        -5491.072999375858        -8191.159605222245        
-2254.309332679433        -5499.036571636505        -8202.992489982273        
-2230.107637428737        -5506.90672954623         -8214.685883217033        
-2205.868498999393        -5514.683570798836        -8226.239931957287        
-2181.592418609245        -5522.367191765137        -8237.654781261313        
-2157.279894686595        -5529.957687498143        -8248.930574222635        
-2132.931422916823        -5537.455151738104        -8260.067451977571        
-2108.547496288142        -5544.859676917447        -8271.06555371276         
-2084.128605137172        -5552.171354165825        -8281.92501667254         
-2059.67523719382         -5559.390273314842        -8292.645976166255        
-2035.187877625751        -5566.516522902981        -8303.228565575446        
-2010.667009082157        -5573.550190180249        -8313.672916360912        
-1986.113111737184        -5580.491361112901        -8323.979158069786        
-1961.526663332712        -5587.340120388035        -8334.147418342371        
-1936.908139220963        -5594.096551418101        -8344.177822918988        
-1912.258012406121        -5600.760736345386        -8354.070495646658        
-1887.576753586123        -5607.332756046453        -8363.825558485725        
-1862.864831193467        -5613.81269013643         -8373.443131516338        
-1838.122711435717        -5620.200616973321        -8382.923332944898        
-1813.350858336024        -5626.49661366221         -8392.266279110358        
-1788.549733772292        -5632.700756059392        -8401.472084490422        
-1763.719797516882        -5638.813118776481        -8410.540861707697        
-1738.861507275549        -5644.833775184365        -8419.472721535676        
-1713.975318725512        -5650.762797417236        -8428.267772904685        
-1689.061685554043        -5656.60025637639         -8436.926122907687        
-1664.121059495839        -5662.346221734115        -8445.447876806043        
-1639.153890370741        -5668.000761937365        -8453.833138035108        
-1614.160626120341        -5673.563944211535        -8462.082008209763        
-1589.141712844954        -5679.035834564012        -8470.194587129874        
-1564.097594839754        -5684.416497787766        -8478.170972785621        
-1539.028714630753        -5689.705997464858        -8486.011261362728        
-1513.93551301054         -5694.904395969788        -8493.715547247601        
-1488.818429073319        -5700.011754472944        -8501.28392303241         
-1463.677900250244        -5705.028132943888        -8508.716479520001        
-1438.514362343994        -5709.953590154517        -8516.013305728775        
-1413.328249562881        -5714.788183682336        -8523.174488897428        
-1388.119994555309        -5719.531969913456        -8530.200114489642        
-1362.890028443479        -5724.185004045736        -8537.090266198611        
-1337.638780856796        -5728.747340091664        -8543.845025951545        
-1312.366679965227        -5733.219030881359        -8550.46447391402         
-1287.074152512185        -5737.600128065314        -8556.948688494289        
-1261.761623847473        -5741.890682117286        -8563.297746347424        
-1236.429517959361        -5746.090742336964        -8569.511722379451        
-1211.078257507412        -5750.200356852598        -8575.59068975129         
-1185.708263853739        -5754.219572623668        -8581.534719882708        
-1160.319957095489        -5758.148435443334        -8587.343882456094        
-1134.913756095804        -5761.986989940939        -8593.018245420171        
-1109.490078515431        -5765.735279584434        -8598.55787499361         
-1084.049340843747        -5769.393346682671        -8603.962835668557        
-1058.591958429606        -5772.961232387694        -8609.233190214065        
-1033.118345512019        -5776.438976696998        -8614.36899967942         
-1007.628915250767        -5779.826618455598        -8619.370323397372        
-982.1240797565551        -5783.124195358178        -8624.237218987291        
-956.6042501211632        -5786.331743951101        -8628.969742358226        
-931.0698364473064        -5789.449299634347        -8633.567947711832        
-905.5212478786125        -5792.476896663473        -8638.031887545287        
-879.9588926290162        -5795.414568151362        -8642.361612654022        
-854.3831780122127        -5798.262346070071        -8646.557172134395        
-828.7945104709943        -5801.020261252532        -8650.61861338633         
-803.1932956062374        -5803.688343394169        -8654.545982115749        
-777.5799382061232        -5806.266621054529        -8658.339322337008        
-751.9548422746593        -5808.755121658731        -8661.998676375195        
-726.3184110607253        -5811.153871499046        -8665.524084868346        
-700.6710470862454        -5813.462895736215        -8668.915586769581        
-675.0131521749427        -5815.682218400791        -8672.173219349112        
-649.3451274806284        -5817.811862394476        -8675.297018196186        
-623.6673735151999        -5819.851849491257        -8678.287017220951        
-597.9802901768708        -5821.802200338629        -8681.143248656204        
-572.2842767783441        -5823.662934458654        -8683.865743059025        
-546.5797320744023        -5825.434070249001        -8686.454529312403        
-520.8670542898471        -5827.115624983897        -8688.90963462666         
-495.1466411472065        -5828.707614815095        -8691.231084540857        
-469.418889894383         -5830.210054772615        -8693.41890292411         
-443.6841973322444        -5831.622958765642        -8695.473111976782        
-417.9429598419811        -5832.946339583184        -8697.393732231576        
-392.195573412464         -5834.180208894715        -8699.180782554584        
-366.4424336677766        -5835.324577250867        -8700.834280146184        
-340.6839358944562        -5836.379454083857        -8702.354240541921        
-314.9204750685603        -5837.344847708053        -8703.740677613212        
-289.1524458829663        -5838.220765320322        -8704.993603568022        
-263.3802427744376        -5839.007213000456        -8706.11302895144         
-237.6042599508073        -5839.704195711398        -8707.098962646101        
-211.8248914179276        -5840.311717299512        -8707.951411872637        
-186.0425310067367        -5840.829780494721        -8708.670382189892        
-160.257572400209         -5841.258386910689        -8709.25587749519         
-134.4704091603635        -5841.597537044756        -8709.707900024383        
-108.6814347551554        -5841.847230278028        -8710.026450351899        
-82.8910425856011         -5842.007464875234        -8710.211527390646        
-57.09962601249572        -5842.078237984635        -8710.263128391867        
-31.30757838330464        -5842.059545637778        -8710.181248944864        
-5.515293059404939        -5841.951382749277        -8709.965882976627        
20.2768365573138          -5841.753743116467        -8709.617022751423        
46.06841699732468         -5841.466619419021        -8709.134658870258        
71.85905469645513         -5841.090003218516        -8708.51878027022         
97.64835596922785         -5840.623884957924        -8707.769374223797        
123.4359269813285         -5840.068253961028        -8706.886426338016        
149.2213737230632         -5839.423098431813        -8705.86992055361         
175.0043019820005         -5838.688405453766        -8704.71983914396         
200.7843173159636         -5837.864160989062        -8703.436162714024        
226.5610250257887         -5836.950349877865        -8702.018870199172        
252.334030128317          -5835.946955837353        -8700.467938863898        
278.1029373289202         -5834.853961460787        -8698.783344300464        
303.8673509942018         -5833.671348216551        -8696.965060427421        
329.6268751248717         -5832.399096447058        -8695.013059488097        
355.3811133279232         -5831.03718536759         -8692.927312048902        
381.1296687895083         -5829.585593065174        -8690.707786997635        
406.8721442469978         -5828.044296497232        -8688.354451541622        
432.6081419614493         -5826.413271490397        -8685.867271205811        
458.3372636899585         -5824.692492738977        -8683.246209830744        
484.0591106574866         -5822.881933803612        -8680.491229570442        
509.7732835292118         -5820.981567109775        -8677.602290890209        
535.479382382473          -5818.991363946116        -8674.579352564331        
561.1770066781901         -5816.911294462901        -8671.422371673667        
586.8657552330988         -5814.741327670301        -8668.131303603186        
612.5452261910541         -5812.481431436565        -8664.706102039345        
638.2150169946253         -5810.131572486338        -8661.146718967451        
663.874724356283          -5807.691716398593        -8657.453104668872        
689.5239442299353         -5805.16182760481         -8653.625207718134        
715.1622717815917         -5802.5418693869          -8649.662974980034        
740.7893013606663         -5799.831803875146        -8645.566351606489        
766.4046264705248         -5797.031592046027        -8641.335281033433        
792.0078397392062         -5794.141193720003        -8636.969704977579        
817.5985328899114         -5791.160567559302        -8632.469563432998        
843.1762967112591         -5788.089671065463        -8627.83479466776         
868.740721027425          -5784.928460577066        -8623.06533522033         
894.291394667991          -5781.676891267125        -8618.161119895944        
919.8279054380255         -5778.334917140644        -8613.122081762886        
945.349840087234          -5774.902491031957        -8607.94815214863         
970.8567842796911         -5771.379564602088        -8602.639260635922        
996.3483225628734         -5767.766088335964        -8597.195335058736        
1021.824038336694         -5764.062011539703        -8591.616301498158        
1047.283513822069         -5760.267282337649        -8585.902084278132        
1072.726330029778         -5756.381847669458        -8580.05260596118         
1098.152066728566         -5752.405653287147        -8574.067787343898        
1123.560302413243         -5748.338643751951        -8567.94754745251         
1148.950614272733         -5744.180762431206        -8561.691803538182        
1174.322578157298         -5739.931951495179        -8555.300471072318        
1199.675768546236         -5735.592151913719        -8548.773463741738        
1225.009758514876         -5731.161303453002        -8542.110693443719        
1250.324119701283         -5726.639344672032        -8535.312070280997        
1275.618422273023         -5722.026212919227        -8528.377502556628        
1300.892234893166         -5717.321844328835        -8521.306896768736        
1326.145124686707         -5712.526173817329        -8514.100157605186        
1351.37665720575          -5707.63913507972         -8506.757187938158        
1376.586396395287         -5702.660660585781        -8499.2778888186          
1401.773904558213         -5697.590681576272        -8491.662159470572        
1426.938742319995         -5692.429128058953        -8483.909897285521        
1452.080468593223         -5687.175928804747        -8476.020997816398        
1477.198640541756         -5681.831011343573        -8467.995354771738        
1502.292813544453         -5676.394301960332        -8459.83286000957         
1527.362541158567         -5670.865725690674        -8451.533403531292        
1552.407375083014         -5665.245206316802        -8443.096873475348        
1577.426865120942         -5659.532666363099        -8434.52315611091         
1602.420559142251         -5653.728027091784        -8425.81213583138         
1627.388003045286         -5647.831208498406        -8416.963695147766        
1652.328740718833         -5641.842129307362        -8407.977714682056        
1677.242314002942         -5635.760706967238        -8398.854073160386        
1702.128262649931         -5629.58685764618         -8389.59264740612         
1726.98612428474          -5623.320496227112        -8380.193312332893        
1751.815434364893         -5616.96153630293         -8370.655940937439        
1776.61572613992          -5610.509890171568        -8360.980404292393        
1801.386530610616         -5603.965468831142        -8351.166571538946        
1826.12737648742          -5597.32818197475         -8341.214309879433        
1850.837790148973         -5590.597937985483        -8331.12348456974         
1875.517295599333         -5583.774643931174        -8320.893958911685        
1900.165414425661         -5576.858205559198        -8310.52559424522         
1924.781665754679         -5569.848527291048        -8300.0182499406          
1949.365566208842         -5562.745512217007        -8289.37178339035         
1973.916629862273         -5555.54906209062         -8278.586050001213        
1998.434368195827         -5548.259077323164        -8267.660903185919        
2022.91829005169          -5540.875456977999        -8256.59619435489         
2047.367901587626         -5533.398098764868        -8245.391772907809        
2071.782706230297         -5525.826899034146        -8234.047486225099        
2096.162204628577         -5518.161752770902        -8222.563179659279        
2120.505894605594         -5510.402553589098        -8210.938696526195        
2144.813271110819         -5502.549193725456        -8199.17387809619         
2169.083826171001         -5494.601564033481        -8187.268563585101        
2193.317048840981         -5486.559553977233        -8175.222590145204        
2217.5124251534           -5478.42305162517         -8163.035792856004        
2241.669438068173         -5470.19194364376         -8150.708004714936        
2265.787567421154         -5461.86611529121         -8138.239056627965        
2289.866289871803         -5453.445450410887        -8125.628777400038        
2313.905078850803         -5444.929831424917        -8112.876993725476        
2337.903404506447         -5436.319139327476        -8099.983530178215        
2361.860733650508         -5427.61325367821         -8086.948209201961        
2385.776529703406         -5418.812052595385        -8073.77085110022         
2409.650252638618         -5409.915412749164        -8060.451274026236        
2433.481358926103         -5400.923209354602        -8046.989293972809        
2457.269301475375         -5391.835316164739        -8033.384724761985        
2481.013529577351         -5382.651605463572        -8019.637378034698        
2504.713488845737         -5373.371948058848        -8005.747063240218        
2528.368621157308         -5363.996213274935        -7991.713587625556        
2551.978364591545         -5354.524268945563        -7977.536756224748        
2575.54215336917          -5344.955981406398        -7963.216371848015        
2599.059417790209         -5335.291215487756        -7948.752235070839        
2622.529584170727         -5325.52983450699         -7934.144144222912        
2645.95207477879          -5315.671700261009        -7919.391895376983        
2669.326307769574         -5305.716673018629        -7904.49528233763         
2692.651697119523         -5295.664611512882        -7889.454096629874        
2715.927652559418         -5285.515372933194        -7874.268127487754        
2739.153579506383         -5275.268812917639        -7858.937161842754        
2762.328878995148         -5264.924785544936        -7843.460984312136        
2785.452947608079         -5254.48314332655         -7827.839377187192        
2808.525177403993         -5243.94373719857         -7812.072120421377        
2831.544955846271         -5233.30641651366         -7796.158991618366        
2854.511665729631         -5222.571029032857        -7780.099766019979        
2877.424685105681         -5211.737420917329        -7763.89421649406         
2900.283387207543         -5200.805436720068        -7747.542113522228        
2923.087140373129         -5189.774919377509        -7731.043225187532        
2945.835307967267         -5178.645710201105        -7714.397317162053        
2968.527248302591         -5167.417648868854        -7697.604152694374        
2991.162314559158         -5156.090573416717        -7680.663492596992        
3013.739854702901         -5144.664320230018        -7663.575095233638        
3036.259211402561         -5133.138724034798        -7646.338716506514        
3058.71972194541          -5121.513617889024        -7628.954109843442        
3081.120718151564         -5109.788833173894        -7611.421026184951        
3103.461526286963         -5097.964199584967        -7593.73921397129         
3125.74146697484          -5086.039545123276        -7575.90841912933         
3147.959855105728         -5074.014696086393        -7557.928385059458        
3170.11599974602          -5061.889477059492        -7539.798852622356        
3192.209204045124         -5049.663710906301        -7521.519560125744        
3214.238765140763         -5037.337218760033        -7503.090243311017        
3236.203974062752         -5024.909820014305        -7484.510635339924        
3258.104115635622         -5012.381332313962        -7465.780466781063        
3279.938468378794         -4999.751571545945        -7446.899465596427        
3301.706304405816         -4987.02035183004         -7427.867357127878        
3323.406889321224         -4974.187485509683        -7408.683864083549        
3345.039482116059         -4961.252783142641        -7389.348706524252        
3366.60333506146          -4948.216053491764        -7369.861601849814        
3388.097693600226         -4935.077103515679        -7350.222264785451        
3409.521796236862         -4921.835738359412        -7330.430407368025        
3430.874874425179         -4908.491761345096        -7310.485738932381        
3452.156152454379         -4895.044973962635        -7290.387966097594        
3473.364847332879         -4881.495175860284        -7270.136792753285        
3494.500168670027         -4867.84216483534         -7249.731920045866        
3515.561318555905         -4854.085736824782        -7229.173046364864        
3536.547491438803         -4840.225685895901        -7208.459867329184        
3557.457874000422         -4826.26180423703         -7187.592075773486        
3578.291645028919         -4812.193882148145        -7166.56936173451         
3599.047975289868         -4798.021708031622        -7145.391412437479        
3619.726027394179         -4783.745068382952        -7124.057912282566        
3640.3249556644           -4769.363747781521        -7102.568542831359        
3660.843905997928         -4754.877528881436        -7080.922982793461        
3681.282015728008         -4740.286192402345        -7059.120908013094        
3701.638413481938         -4725.589517120374        -7037.161991455876        
3721.912219036894         -4710.787279859069        -7015.045903195598        
3742.102543172601         -4695.879255480497        -6992.77231040116         
3762.208487521741         -4680.865216876293        -6970.340877323644        
3782.229144416982         -4665.744934958886        -6947.751265283463        
3802.163596735743         -4650.518178652783        -6925.003132657694        
3822.010917741049         -4635.184714885996        -6902.096134867563        
3841.77017092047          -4619.744308581503        -6879.029924366092        
3861.44040982076          -4604.196722648892        -6855.804150625903        
3881.020677880384         -4588.541717976084        -6832.418460127301        
3900.510008257988         -4572.779053421284        -6808.872496346507        
3919.907423657773         -4556.908485804975        -6785.165899744126        
3939.211936151551         -4540.92976990217         -6761.29830775391         
3958.422546997084         -4524.842658434776        -6737.26935477175         
3977.538246453041         -4508.646902064167        -6713.078672144977        
3996.558013589995         -4492.34224938399         -6688.725888161978        
4015.480816097755         -4475.928446913094        -6664.210628042099        
4034.305610089155         -4459.405239088868        -6639.532513925958        
4053.031339899113         -4442.772368260601        -6614.691164866112        
4071.656937880383         -4426.029574683285        -6589.686196818082        
4090.181324194709         -4409.176596511592        -6564.517222631883        
4108.603406600072         -4392.213169794224        -6539.183852043912        
4126.922080232878         -4375.139028468489        -6513.685691669416        
4145.136227386538         -4357.953904355294        -6488.022344995356        
4163.244717284862         -4340.657527154457        -6462.193412373897        
4181.246405850863         -4323.249624440359        -6436.198491016432        
4199.140135470894         -4305.729921658072        -6410.037174988189        
4216.924734753615         -4288.098142119867        -6383.709055203508        
4234.599018284003         -4270.354007002112        -6357.213719421772        
4252.161786372191         -4252.497235342715        -6330.550752244053        
4269.611824796826         -4234.527544039098        -6303.719735110491        
4286.947904543253         -4216.444647846496        -6276.720246298493        
4304.168781535584         -4198.248259377098        -6249.551860921718        
4321.273196363531         -4179.93808909948         -6222.214150930013        
4338.259874003066         -4161.513845338879        -6194.706685110192        
4355.127523530857         -4142.975234277998        -6167.02902908784         
4371.874837832933         -4124.32195995847         -6139.180745330144        
4388.500493306783         -4105.55372428312         -6111.16139314977         
4405.003149556404         -4086.670227018956        -6082.970528709906        
4421.381449081528         -4067.671165800872        -6054.607705030488        
4437.634016959404         -4048.556236136341        -6026.072471995692        
4453.759460519301         -4029.325131410806        -5997.364376362741        
4469.756369010429         -4009.977542894165        -5968.48296177209         
4485.623313261836         -3990.51315974805         -5939.427768759102        
4501.358845334733         -3970.931669034326        -5910.198334767229        
4516.961498167075         -3951.232755724472        -5880.794194162809        
4532.429785210232         -3931.416102710165        -5851.214878251572        
4547.762200056924         -3911.481390815155        -5821.459915296902        
4562.957216060953         -3891.42829880811         -5791.528830539988        
4578.01328594808          -3871.256503417069        -5761.421146221917        
4592.928841418121         -3850.965679345041        -5731.136381607816        
4607.70229273726          -3830.555499287148        -5700.674053013179        
4622.332028321631         -3810.025633949263        -5670.033673832455        
4636.816414310597         -3789.375752068154        -5639.21475456997         
4651.153794130136         -3768.605520433441        -5608.216802873416        
4665.342488045921         -3747.714603911096        -5577.039323569879        
4679.380792706041         -3726.702665468969        -5545.681818704674        
4693.266980672546         -3705.569366204087        -5514.143787583031        
4706.999299941992         -3684.314365372004        -5482.424726814796        
4720.575973454397         -3662.937320418321        -5450.524130362312        
4733.995198590215         -3641.437887012347        -5418.441489591627        
4747.255146655778         -3619.815719083083        -5386.176293327168        
4760.353962355352         -3598.070468857681        -5353.728027910096        
4773.289763251028         -3576.201786902471        -5321.09617726045         
4786.060639209056         -3554.209322166571        -5288.280222943366        
4798.664651832718         -3532.092722028421        -5255.279644239468        
4811.099833881191         -3509.851632345206        -5222.093918219703        
4823.36418867379          -3487.48569750537         -5188.722519824791        
4835.455689479655         -3464.994560484352        -5155.164921949559        
4847.372278892319         -3442.377862903828        -5121.420595532349        
4859.111868188134         -3419.635245094323        -5087.489009649806        
4870.672336668766         -3396.766346161792        -5053.369631617214        
4882.05153098749          -3373.770804057945        -5019.061927094794        
4893.247264457517         -3350.648255654771        -4984.565360200075        
4904.257316343545         -3327.398336823389        -4949.879393626827        
4915.079431134509         -3304.020682517308        -4915.003488770722        
4925.711317798356         -3280.514926860647        -4879.937105862089        
4936.150649016898         -3256.880703241113        -4844.679704106216        
4946.395060401293         -3233.117644408398        -4809.230741831409        
4956.442149687209         -3209.225382577875        -4773.589676645286        
4966.289475908445         -3185.203549540223        -4737.75596559971         
4975.934558549605         -3161.051776777007        -4701.729065364758        
4985.374876676244         -3136.769695582538        -4665.508432412142        
4994.607868041669         -3112.356937192526        -4629.093523208649        
5003.630928170693         -3087.813132919575        -4592.483794419975        
5012.441409418767         -3063.137914296094        -4555.678703125595        
5021.036620005849         -3038.330913224825        -4518.677707045041        
5029.413823024894         -3013.391762137559        -4481.480264776386        
5037.570235422871         -2988.320094162176        -4444.085836047314        
5045.503026955354         -2963.1155432987          -4406.493881979572        
5053.209319111891         -2937.777744604653        -4368.703865367403        
5060.68618401268          -2912.306334390247        -4330.715250970621        
5067.930643275147         -2886.700950423881        -4292.527505823164        
5074.939666849154         -2860.961232148402        -4254.14009955783         
5081.710171820887         -2835.086820908895        -4215.552504748048        
5088.239021183224         -2809.077360192226        -4176.764197267468        
5094.523022572394         -2782.932495879315        -4137.774656668465        
5100.558926969592         -2756.651876510557        -4098.583366580242        
